#time, x0,...,x_Nx-1
0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
0.01, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 
0.02, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 0.98001, 
0.03, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 0.97005, 
0.04, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 0.96014, 
0.05, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 0.950299, 
0.06, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 0.940546, 
0.07, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 0.930899, 
0.08, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 0.921377, 
0.09, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 0.911995, 
