time, x0,...,x_Nx-1
1680, 3.04163e-05, 
1690, 3.05973e-05, 
1700, 3.07784e-05, 
1710, 3.09594e-05, 
1720, 3.11405e-05, 
1730, 3.13215e-05, 
1740, 3.15026e-05, 
1750, 3.16836e-05, 
1760, 3.18647e-05, 
1770, 3.20457e-05, 
1780, 3.22268e-05, 
1790, 3.24078e-05, 
1800, 3.25889e-05, 
1810, 3.27699e-05, 
1820, 3.2951e-05, 
1830, 3.3132e-05, 
1840, 3.33131e-05, 
1850, 3.34941e-05, 
1860, 3.36752e-05, 
1870, 3.38562e-05, 
1880, 3.40373e-05, 
1890, 3.42183e-05, 
1900, 3.43994e-05, 
1910, 3.45804e-05, 
1920, 3.47614e-05, 
1930, 3.49425e-05, 
1940, 3.51235e-05, 
1950, 3.53046e-05, 
1960, 3.54856e-05, 
1970, 3.56667e-05, 
1980, 3.58477e-05, 
1990, 3.60288e-05, 
2000, 3.62098e-05, 
2010, 3.63909e-05, 
2020, 3.65719e-05, 
2030, 3.6753e-05, 
2040, 3.6934e-05, 
2050, 3.71151e-05, 
2060, 3.72961e-05, 
2070, 3.74772e-05, 
2080, 3.76582e-05, 
2090, 3.78393e-05, 
2100, 3.80203e-05, 
2110, 3.82014e-05, 
2120, 3.83824e-05, 
2130, 3.85635e-05, 
2140, 3.87445e-05, 
2150, 3.89256e-05, 
2160, 3.91066e-05, 
2170, 3.92877e-05, 
2180, 3.94687e-05, 
2190, 3.96498e-05, 
2200, 3.98308e-05, 
2210, 4.00119e-05, 
2220, 4.01929e-05, 
2230, 4.0374e-05, 
2240, 4.0555e-05, 
2250, 4.07361e-05, 
2260, 4.09171e-05, 
2270, 4.10982e-05, 
2280, 4.12792e-05, 
2290, 4.14603e-05, 
2300, 4.16413e-05, 
2310, 4.18224e-05, 
2320, 4.20034e-05, 
2330, 4.21845e-05, 
2340, 4.23655e-05, 
2350, 4.25466e-05, 
2360, 4.27276e-05, 
2370, 4.29087e-05, 
2380, 4.30897e-05, 
2390, 4.32708e-05, 
2400, 4.34518e-05, 
2410, 4.36329e-05, 
2420, 4.38139e-05, 
2430, 4.3995e-05, 
2440, 4.4176e-05, 
2450, 4.43571e-05, 
2460, 4.45381e-05, 
2470, 4.47192e-05, 
2480, 4.49002e-05, 
2490, 4.50813e-05, 
2500, 4.52623e-05, 
2510, 4.54434e-05, 
2520, 4.56244e-05, 
2530, 4.58055e-05, 
2540, 4.59865e-05, 
2550, 4.61675e-05, 
2560, 4.63486e-05, 
2570, 4.65296e-05, 
2580, 4.67107e-05, 
2590, 4.68917e-05, 
2600, 4.70728e-05, 
2610, 4.72538e-05, 
2620, 4.74349e-05, 
2630, 4.76159e-05, 
2640, 4.7797e-05, 
2650, 4.7978e-05, 
2660, 4.81591e-05, 
2670, 4.83401e-05, 
2680, 4.85212e-05, 
2690, 4.87022e-05, 
2700, 4.88833e-05, 
2710, 4.90643e-05, 
2720, 4.92454e-05, 
2730, 4.94264e-05, 
2740, 4.96075e-05, 
2750, 4.97885e-05, 
2760, 4.99696e-05, 
2770, 5.01506e-05, 
2780, 5.03317e-05, 
2790, 5.05127e-05, 
2800, 5.06938e-05, 
2810, 5.08748e-05, 
2820, 5.10559e-05, 
2830, 5.12369e-05, 
2840, 5.1418e-05, 
2850, 5.1599e-05, 
2860, 5.17801e-05, 
2870, 5.19611e-05, 
2880, 5.21422e-05, 
2890, 5.23232e-05, 
2900, 5.25043e-05, 
2910, 5.26853e-05, 
2920, 5.28664e-05, 
2930, 5.30474e-05, 
2940, 5.32285e-05, 
2950, 5.34095e-05, 
2960, 5.35906e-05, 
2970, 5.37716e-05, 
2980, 5.39527e-05, 
2990, 5.41337e-05, 
3000, 5.43148e-05, 
3010, 5.44958e-05, 
3020, 5.46769e-05, 
3030, 5.48579e-05, 
3040, 5.5039e-05, 
3050, 5.522e-05, 
3060, 5.54011e-05, 
3070, 5.55821e-05, 
3080, 5.57632e-05, 
3090, 5.59442e-05, 
3100, 5.61253e-05, 
3110, 5.63063e-05, 
3120, 5.64874e-05, 
3130, 5.66684e-05, 
3140, 5.68495e-05, 
3150, 5.70305e-05, 
3160, 5.72116e-05, 
3170, 5.73926e-05, 
3180, 5.75736e-05, 
3190, 5.77547e-05, 
3200, 5.79357e-05, 
3210, 5.81168e-05, 
3220, 5.82978e-05, 
3230, 5.84789e-05, 
3240, 5.86599e-05, 
3250, 5.8841e-05, 
3260, 5.9022e-05, 
3270, 5.92031e-05, 
3280, 5.93841e-05, 
3290, 5.95652e-05, 
3300, 5.97462e-05, 
3310, 5.99273e-05, 
3320, 6.01083e-05, 
3330, 6.02894e-05, 
3340, 6.04704e-05, 
3350, 6.06515e-05, 
3360, 6.08325e-05, 
3370, 6.10136e-05, 
3380, 6.11946e-05, 
3390, 6.13757e-05, 
3400, 6.15567e-05, 
3410, 6.17378e-05, 
3420, 6.19188e-05, 
3430, 6.20999e-05, 
3440, 6.22809e-05, 
3450, 6.2462e-05, 
3460, 6.2643e-05, 
3470, 6.28241e-05, 
3480, 6.30051e-05, 
3490, 6.31862e-05, 
3500, 6.33672e-05, 
3510, 6.35483e-05, 
3520, 6.37293e-05, 
3530, 6.39104e-05, 
3540, 6.40914e-05, 
3550, 6.42725e-05, 
3560, 6.44535e-05, 
3570, 6.46346e-05, 
3580, 6.48156e-05, 
3590, 6.49967e-05, 
3600, 6.51777e-05, 
3610, 6.53588e-05, 
3620, 6.55398e-05, 
3630, 6.57209e-05, 
3640, 6.59019e-05, 
3650, 6.6083e-05, 
3660, 6.6264e-05, 
3670, 6.64451e-05, 
3680, 6.66261e-05, 
3690, 6.68072e-05, 
3700, 6.69882e-05, 
3710, 6.71693e-05, 
3720, 6.73503e-05, 
3730, 6.75314e-05, 
3740, 6.77124e-05, 
3750, 6.78935e-05, 
3760, 6.80745e-05, 
3770, 6.82556e-05, 
3780, 6.84366e-05, 
3790, 6.86177e-05, 
3800, 6.87987e-05, 
3810, 6.89797e-05, 
3820, 6.91608e-05, 
3830, 6.93418e-05, 
3840, 6.95229e-05, 
3850, 6.97039e-05, 
3860, 6.9885e-05, 
3870, 7.0066e-05, 
3880, 7.02471e-05, 
3890, 7.04281e-05, 
3900, 7.06092e-05, 
3910, 7.07902e-05, 
3920, 7.09713e-05, 
3930, 7.11523e-05, 
3940, 7.13334e-05, 
3950, 7.15144e-05, 
3960, 7.16955e-05, 
3970, 7.18765e-05, 
3980, 7.20576e-05, 
3990, 7.22386e-05, 
4000, 7.24197e-05, 
4010, 7.26007e-05, 
4020, 7.27818e-05, 
4030, 7.29628e-05, 
4040, 7.31439e-05, 
4050, 7.33249e-05, 
4060, 7.3506e-05, 
4070, 7.3687e-05, 
4080, 7.38681e-05, 
4090, 7.40491e-05, 
4100, 7.42302e-05, 
4110, 7.44112e-05, 
4120, 7.45923e-05, 
4130, 7.47733e-05, 
4140, 7.49544e-05, 
4150, 7.51354e-05, 
4160, 7.53165e-05, 
4170, 7.54975e-05, 
4180, 7.56786e-05, 
4190, 7.58596e-05, 
4200, 7.60407e-05, 
4210, 7.62217e-05, 
4220, 7.64028e-05, 
4230, 7.65838e-05, 
4240, 7.67649e-05, 
4250, 7.69459e-05, 
4260, 7.7127e-05, 
4270, 7.7308e-05, 
4280, 7.74891e-05, 
4290, 7.76701e-05, 
4300, 7.78512e-05, 
4310, 7.80322e-05, 
4320, 7.82133e-05, 
4330, 7.83943e-05, 
4340, 7.85754e-05, 
4350, 7.87564e-05, 
4360, 7.89375e-05, 
4370, 7.91185e-05, 
4380, 7.92996e-05, 
4390, 7.94806e-05, 
4400, 7.96617e-05, 
4410, 7.98427e-05, 
4420, 8.00238e-05, 
4430, 8.02048e-05, 
4440, 8.03858e-05, 
4450, 8.05669e-05, 
4460, 8.07479e-05, 
4470, 8.0929e-05, 
4480, 8.111e-05, 
4490, 8.12911e-05, 
4500, 8.14721e-05, 
4510, 8.16532e-05, 
4520, 8.18342e-05, 
4530, 8.20153e-05, 
4540, 8.21963e-05, 
4550, 8.23774e-05, 
4560, 8.25584e-05, 
4570, 8.27395e-05, 
4580, 8.29205e-05, 
4590, 8.31016e-05, 
4600, 8.32826e-05, 
4610, 8.34637e-05, 
4620, 8.36447e-05, 
4630, 8.38258e-05, 
4640, 8.40068e-05, 
4650, 8.41879e-05, 
4660, 8.43689e-05, 
4670, 8.455e-05, 
4680, 8.4731e-05, 
4690, 8.49121e-05, 
4700, 8.50931e-05, 
4710, 8.52742e-05, 
4720, 8.54552e-05, 
4730, 8.56363e-05, 
4740, 8.58173e-05, 
4750, 8.59984e-05, 
4760, 8.61794e-05, 
4770, 8.63605e-05, 
4780, 8.65415e-05, 
4790, 8.67226e-05, 
4800, 8.69036e-05, 
4810, 8.70847e-05, 
4820, 8.72657e-05, 
4830, 8.74468e-05, 
4840, 8.76278e-05, 
4850, 8.78089e-05, 
4860, 8.79899e-05, 
4870, 8.8171e-05, 
4880, 8.8352e-05, 
4890, 8.85331e-05, 
4900, 8.87141e-05, 
4910, 8.88952e-05, 
4920, 8.90762e-05, 
4930, 8.92573e-05, 
4940, 8.94383e-05, 
4950, 8.96194e-05, 
4960, 8.98004e-05, 
4970, 8.99815e-05, 
4980, 9.01625e-05, 
4990, 9.03436e-05, 
5000, 9.05246e-05, 
5010, 9.07057e-05, 
5020, 9.08867e-05, 
5030, 9.10678e-05, 
5040, 9.12488e-05, 
5050, 9.14299e-05, 
5060, 9.16109e-05, 
5070, 9.17919e-05, 
5080, 9.1973e-05, 
5090, 9.2154e-05, 
5100, 9.23351e-05, 
5110, 9.25161e-05, 
5120, 9.26972e-05, 
5130, 9.28782e-05, 
5140, 9.30593e-05, 
5150, 9.32403e-05, 
5160, 9.34214e-05, 
5170, 9.36024e-05, 
5180, 9.37835e-05, 
5190, 9.39645e-05, 
5200, 9.41456e-05, 
5210, 9.43266e-05, 
5220, 9.45077e-05, 
5230, 9.46887e-05, 
5240, 9.48698e-05, 
5250, 9.50508e-05, 
5260, 9.52319e-05, 
5270, 9.54129e-05, 
5280, 9.5594e-05, 
5290, 9.5775e-05, 
5300, 9.59561e-05, 
5310, 9.61371e-05, 
5320, 9.63182e-05, 
5330, 9.64992e-05, 
5340, 9.66803e-05, 
5350, 9.68613e-05, 
5360, 9.70424e-05, 
5370, 9.72234e-05, 
5380, 9.74045e-05, 
5390, 9.75855e-05, 
5400, 9.77666e-05, 
5410, 9.79476e-05, 
5420, 9.81287e-05, 
5430, 9.83097e-05, 
5440, 9.84908e-05, 
5450, 9.86718e-05, 
5460, 9.88529e-05, 
5470, 9.90339e-05, 
5480, 9.9215e-05, 
5490, 9.9396e-05, 
5500, 9.95771e-05, 
5510, 9.97581e-05, 
5520, 9.99392e-05, 
5530, 0.00010012, 
5540, 0.000100301, 
5550, 0.000100482, 
5560, 0.000100663, 
5570, 0.000100844, 
5580, 0.000101025, 
5590, 0.000101207, 
5600, 0.000101388, 
5610, 0.000101569, 
5620, 0.00010175, 
5630, 0.000101931, 
5640, 0.000102112, 
5650, 0.000102293, 
5660, 0.000102474, 
5670, 0.000102655, 
5680, 0.000102836, 
5690, 0.000103017, 
5700, 0.000103198, 
5710, 0.000103379, 
5720, 0.00010356, 
5730, 0.000103741, 
5740, 0.000103922, 
5750, 0.000104103, 
5760, 0.000104284, 
5770, 0.000104465, 
5780, 0.000104646, 
5790, 0.000104827, 
5800, 0.000105009, 
5810, 0.00010519, 
5820, 0.000105371, 
5830, 0.000105552, 
5840, 0.000105733, 
5850, 0.000105914, 
5860, 0.000106095, 
5870, 0.000106276, 
5880, 0.000106457, 
5890, 0.000106638, 
5900, 0.000106819, 
5910, 0.000107, 
5920, 0.000107181, 
5930, 0.000107362, 
5940, 0.000107543, 
5950, 0.000107724, 
5960, 0.000107905, 
5970, 0.000108086, 
5980, 0.000108267, 
5990, 0.000108448, 
6000, 0.00010863, 
6010, 0.000108811, 
6020, 0.000108992, 
6030, 0.000109173, 
6040, 0.000109354, 
6050, 0.000109535, 
6060, 0.000109716, 
6070, 0.000109897, 
6080, 0.000110078, 
6090, 0.000110259, 
6100, 0.00011044, 
6110, 0.000110621, 
6120, 0.000110802, 
6130, 0.000110983, 
6140, 0.000111164, 
6150, 0.000111345, 
6160, 0.000111526, 
6170, 0.000111707, 
6180, 0.000111888, 
6190, 0.000112069, 
6200, 0.000112251, 
6210, 0.000112432, 
6220, 0.000112613, 
6230, 0.000112794, 
6240, 0.000112975, 
6250, 0.000113156, 
6260, 0.000113337, 
6270, 0.000113518, 
6280, 0.000113699, 
6290, 0.00011388, 
6300, 0.000114061, 
6310, 0.000114242, 
6320, 0.000114423, 
6330, 0.000114604, 
6340, 0.000114785, 
6350, 0.000114966, 
6360, 0.000115147, 
6370, 0.000115328, 
6380, 0.000115509, 
6390, 0.00011569, 
6400, 0.000115871, 
6410, 0.000116053, 
6420, 0.000116234, 
6430, 0.000116415, 
6440, 0.000116596, 
6450, 0.000116777, 
6460, 0.000116958, 
6470, 0.000117139, 
6480, 0.00011732, 
6490, 0.000117501, 
6500, 0.000117682, 
6510, 0.000117863, 
6520, 0.000118044, 
6530, 0.000118225, 
6540, 0.000118406, 
6550, 0.000118587, 
6560, 0.000118768, 
6570, 0.000118949, 
6580, 0.00011913, 
6590, 0.000119311, 
6600, 0.000119492, 
6610, 0.000119674, 
6620, 0.000119855, 
6630, 0.000120036, 
6640, 0.000120217, 
6650, 0.000120398, 
6660, 0.000120579, 
6670, 0.00012076, 
6680, 0.000120941, 
6690, 0.000121122, 
6700, 0.000121303, 
6710, 0.000121484, 
6720, 0.000121665, 
6730, 0.000121846, 
6740, 0.000122027, 
6750, 0.000122208, 
6760, 0.000122389, 
6770, 0.00012257, 
6780, 0.000122751, 
6790, 0.000122932, 
6800, 0.000123113, 
6810, 0.000123295, 
6820, 0.000123476, 
6830, 0.000123657, 
6840, 0.000123838, 
6850, 0.000124019, 
6860, 0.0001242, 
6870, 0.000124381, 
6880, 0.000124562, 
6890, 0.000124743, 
6900, 0.000124924, 
6910, 0.000125105, 
6920, 0.000125286, 
6930, 0.000125467, 
6940, 0.000125648, 
6950, 0.000125829, 
6960, 0.00012601, 
6970, 0.000126191, 
6980, 0.000126372, 
6990, 0.000126553, 
7000, 0.000126734, 
7010, 0.000126915, 
7020, 0.000127097, 
7030, 0.000127278, 
7040, 0.000127459, 
7050, 0.00012764, 
7060, 0.000127821, 
7070, 0.000128002, 
7080, 0.000128183, 
7090, 0.000128364, 
7100, 0.000128545, 
7110, 0.000128726, 
7120, 0.000128907, 
7130, 0.000129088, 
7140, 0.000129269, 
7150, 0.00012945, 
7160, 0.000129631, 
7170, 0.000129812, 
7180, 0.000129993, 
7190, 0.000130174, 
7200, 0.000130355, 
7210, 0.000130536, 
7220, 0.000130718, 
7230, 0.000130899, 
7240, 0.00013108, 
7250, 0.000131261, 
7260, 0.000131442, 
7270, 0.000131623, 
7280, 0.000131804, 
7290, 0.000131985, 
7300, 0.000132166, 
7310, 0.000132347, 
7320, 0.000132528, 
7330, 0.000132709, 
7340, 0.00013289, 
7350, 0.000133071, 
7360, 0.000133252, 
7370, 0.000133433, 
7380, 0.000133614, 
7390, 0.000133795, 
7400, 0.000133976, 
7410, 0.000134157, 
7420, 0.000134339, 
7430, 0.00013452, 
7440, 0.000134701, 
7450, 0.000134882, 
7460, 0.000135063, 
7470, 0.000135244, 
7480, 0.000135425, 
7490, 0.000135606, 
7500, 0.000135787, 
7510, 0.000135968, 
7520, 0.000136149, 
7530, 0.00013633, 
7540, 0.000136511, 
7550, 0.000136692, 
7560, 0.000136873, 
7570, 0.000137054, 
7580, 0.000137235, 
7590, 0.000137416, 
7600, 0.000137597, 
7610, 0.000137778, 
7620, 0.000137959, 
7630, 0.000138141, 
7640, 0.000138322, 
7650, 0.000138503, 
7660, 0.000138684, 
7670, 0.000138865, 
7680, 0.000139046, 
7690, 0.000139227, 
7700, 0.000139408, 
7710, 0.000139589, 
7720, 0.00013977, 
7730, 0.000139951, 
7740, 0.000140132, 
7750, 0.000140313, 
7760, 0.000140494, 
7770, 0.000140675, 
7780, 0.000140856, 
7790, 0.000141037, 
7800, 0.000141218, 
7810, 0.000141399, 
7820, 0.00014158, 
7830, 0.000141762, 
7840, 0.000141943, 
7850, 0.000142124, 
7860, 0.000142305, 
7870, 0.000142486, 
7880, 0.000142667, 
7890, 0.000142848, 
7900, 0.000143029, 
7910, 0.00014321, 
7920, 0.000143391, 
7930, 0.000143572, 
7940, 0.000143753, 
7950, 0.000143934, 
7960, 0.000144115, 
7970, 0.000144296, 
7980, 0.000144477, 
7990, 0.000144658, 
8000, 0.000144839, 
8010, 0.00014502, 
8020, 0.000145201, 
8030, 0.000145383, 
8040, 0.000145564, 
8050, 0.000145745, 
8060, 0.000145926, 
8070, 0.000146107, 
8080, 0.000146288, 
8090, 0.000146469, 
8100, 0.00014665, 
8110, 0.000146831, 
8120, 0.000147012, 
8130, 0.000147193, 
8140, 0.000147374, 
8150, 0.000147555, 
8160, 0.000147736, 
8170, 0.000147917, 
8180, 0.000148098, 
8190, 0.000148279, 
8200, 0.00014846, 
8210, 0.000148641, 
8220, 0.000148822, 
8230, 0.000149003, 
8240, 0.000149185, 
8250, 0.000149366, 
8260, 0.000149547, 
8270, 0.000149728, 
8280, 0.000149909, 
8290, 0.00015009, 
8300, 0.000150271, 
8310, 0.000150452, 
8320, 0.000150633, 
8330, 0.000150814, 
8340, 0.000150995, 
8350, 0.000151176, 
8360, 0.000151357, 
8370, 0.000151538, 
8380, 0.000151719, 
8390, 0.0001519, 
8400, 0.000152081, 
8410, 0.000152262, 
8420, 0.000152443, 
8430, 0.000152624, 
8440, 0.000152806, 
8450, 0.000152987, 
8460, 0.000153168, 
8470, 0.000153349, 
8480, 0.00015353, 
8490, 0.000153711, 
8500, 0.000153892, 
8510, 0.000154073, 
8520, 0.000154254, 
8530, 0.000154435, 
8540, 0.000154616, 
8550, 0.000154797, 
8560, 0.000154978, 
8570, 0.000155159, 
8580, 0.00015534, 
8590, 0.000155521, 
8600, 0.000155702, 
8610, 0.000155883, 
8620, 0.000156064, 
8630, 0.000156245, 
8640, 0.000156427, 
8650, 0.000156608, 
8660, 0.000156789, 
8670, 0.00015697, 
8680, 0.000157151, 
8690, 0.000157332, 
8700, 0.000157513, 
8710, 0.000157694, 
8720, 0.000157875, 
8730, 0.000158056, 
8740, 0.000158237, 
8750, 0.000158418, 
8760, 0.000158599, 
8770, 0.00015878, 
8780, 0.000158961, 
8790, 0.000159142, 
8800, 0.000159323, 
8810, 0.000159504, 
8820, 0.000159685, 
8830, 0.000159866, 
8840, 0.000160047, 
8850, 0.000160229, 
8860, 0.00016041, 
8870, 0.000160591, 
8880, 0.000160772, 
8890, 0.000160953, 
8900, 0.000161134, 
8910, 0.000161315, 
8920, 0.000161496, 
8930, 0.000161677, 
8940, 0.000161858, 
8950, 0.000162039, 
8960, 0.00016222, 
8970, 0.000162401, 
8980, 0.000162582, 
8990, 0.000162763, 
9000, 0.000162944, 
9010, 0.000163125, 
9020, 0.000163306, 
9030, 0.000163487, 
9040, 0.000163668, 
9050, 0.00016385, 
9060, 0.000164031, 
9070, 0.000164212, 
9080, 0.000164393, 
9090, 0.000164574, 
9100, 0.000164755, 
9110, 0.000164936, 
9120, 0.000165117, 
9130, 0.000165298, 
9140, 0.000165479, 
9150, 0.00016566, 
9160, 0.000165841, 
9170, 0.000166022, 
9180, 0.000166203, 
9190, 0.000166384, 
9200, 0.000166565, 
9210, 0.000166746, 
9220, 0.000166927, 
9230, 0.000167108, 
9240, 0.000167289, 
9250, 0.000167471, 
9260, 0.000167652, 
9270, 0.000167833, 
9280, 0.000168014, 
9290, 0.000168195, 
9300, 0.000168376, 
9310, 0.000168557, 
9320, 0.000168738, 
9330, 0.000168919, 
9340, 0.0001691, 
9350, 0.000169281, 
9360, 0.000169462, 
9370, 0.000169643, 
9380, 0.000169824, 
9390, 0.000170005, 
9400, 0.000170186, 
9410, 0.000170367, 
9420, 0.000170548, 
9430, 0.000170729, 
9440, 0.00017091, 
9450, 0.000171091, 
9460, 0.000171273, 
9470, 0.000171454, 
9480, 0.000171635, 
9490, 0.000171816, 
9500, 0.000171997, 
9510, 0.000172178, 
9520, 0.000172359, 
9530, 0.00017254, 
9540, 0.000172721, 
9550, 0.000172902, 
9560, 0.000173083, 
9570, 0.000173264, 
9580, 0.000173445, 
9590, 0.000173626, 
9600, 0.000173807, 
9610, 0.000173988, 
9620, 0.000174169, 
9630, 0.00017435, 
9640, 0.000174531, 
9650, 0.000174712, 
9660, 0.000174894, 
9670, 0.000175075, 
9680, 0.000175256, 
9690, 0.000175437, 
9700, 0.000175618, 
9710, 0.000175799, 
9720, 0.00017598, 
9730, 0.000176161, 
9740, 0.000176342, 
9750, 0.000176523, 
9760, 0.000176704, 
9770, 0.000176885, 
9780, 0.000177066, 
9790, 0.000177247, 
9800, 0.000177428, 
9810, 0.000177609, 
9820, 0.00017779, 
9830, 0.000177971, 
9840, 0.000178152, 
9850, 0.000178333, 
9860, 0.000178515, 
9870, 0.000178696, 
9880, 0.000178877, 
9890, 0.000179058, 
9900, 0.000179239, 
9910, 0.00017942, 
9920, 0.000179601, 
9930, 0.000179782, 
9940, 0.000179963, 
9950, 0.000180144, 
9960, 0.000180325, 
9970, 0.000180506, 
9980, 0.000180687, 
9990, 0.000180868, 
10000, 0.000181049, 
10010, 0.00018123, 
10020, 0.000181411, 
10030, 0.000181592, 
10040, 0.000181773, 
10050, 0.000181954, 
10060, 0.000182135, 
10070, 0.000182317, 
10080, 0.000182498, 
10090, 0.000182679, 
10100, 0.00018286, 
10110, 0.000183041, 
10120, 0.000183222, 
10130, 0.000183403, 
10140, 0.000183584, 
10150, 0.000183765, 
10160, 0.000183946, 
10170, 0.000184127, 
10180, 0.000184308, 
10190, 0.000184489, 
10200, 0.00018467, 
10210, 0.000184851, 
10220, 0.000185032, 
10230, 0.000185213, 
10240, 0.000185394, 
10250, 0.000185575, 
10260, 0.000185756, 
10270, 0.000185938, 
10280, 0.000186119, 
10290, 0.0001863, 
10300, 0.000186481, 
10310, 0.000186662, 
10320, 0.000186843, 
10330, 0.000187024, 
10340, 0.000187205, 
10350, 0.000187386, 
10360, 0.000187567, 
10370, 0.000187748, 
10380, 0.000187929, 
10390, 0.00018811, 
10400, 0.000188291, 
10410, 0.000188472, 
10420, 0.000188653, 
10430, 0.000188834, 
10440, 0.000189015, 
10450, 0.000189196, 
10460, 0.000189377, 
10470, 0.000189559, 
10480, 0.00018974, 
10490, 0.000189921, 
10500, 0.000190102, 
10510, 0.000190283, 
10520, 0.000190464, 
10530, 0.000190645, 
10540, 0.000190826, 
10550, 0.000191007, 
10560, 0.000191188, 
10570, 0.000191369, 
10580, 0.00019155, 
10590, 0.000191731, 
10600, 0.000191912, 
10610, 0.000192093, 
10620, 0.000192274, 
10630, 0.000192455, 
10640, 0.000192636, 
10650, 0.000192817, 
10660, 0.000192998, 
10670, 0.000193179, 
10680, 0.000193361, 
10690, 0.000193542, 
10700, 0.000193723, 
10710, 0.000193904, 
10720, 0.000194085, 
10730, 0.000194266, 
10740, 0.000194447, 
10750, 0.000194628, 
10760, 0.000194809, 
10770, 0.00019499, 
10780, 0.000195171, 
10790, 0.000195352, 
10800, 0.000195533, 
