space, t=0.000000s, t=34560.000000s, t=69120.000000s, t=103680.000000s, t=138240.000000s, t=172800.000000s, t=207360.000000s, t=241920.000000s, t=276480.000000s, t=311040.000000s, t=345600.000000s, 
0.020025, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.020475, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.020925, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.021375, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.021825, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.022275, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.022725, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.023175, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.023625, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.024075, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.024525, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.024975, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.025425, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.025875, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.026325, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.026775, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
