time, x=0.000225m, x=0.004725m, x=0.009225m, x=0.013725m, x=0.018225m, x=0.022725m, x=0.027225m, x=0.031725m, x=0.036225m, x=0.040725m, x=0.044775m, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
34.56, 0.0129082, 0.0129082, 0.0129082, 0.0129082, 0.0129082, 0.0129082, 0.0129082, 0.0129082, 0.0129082, 0.0129082, 0.0129082, 
69.12, 0.0258064, 0.0258064, 0.0258064, 0.0258064, 0.0258064, 0.0258064, 0.0258064, 0.0258064, 0.0258064, 0.0258064, 0.0258064, 
103.68, 0.0386947, 0.0386947, 0.0386947, 0.0386947, 0.0386947, 0.0386947, 0.0386947, 0.0386947, 0.0386947, 0.0386947, 0.0386947, 
138.24, 0.0515731, 0.0515731, 0.0515731, 0.0515731, 0.0515731, 0.0515731, 0.0515731, 0.0515731, 0.0515731, 0.0515731, 0.0515731, 
172.8, 0.0644415, 0.0644415, 0.0644415, 0.0644415, 0.0644415, 0.0644415, 0.0644415, 0.0644415, 0.0644415, 0.0644415, 0.0644415, 
207.36, 0.0773, 0.0773, 0.0773, 0.0773, 0.0773, 0.0773, 0.0773, 0.0773, 0.0773, 0.0773, 0.0773, 
241.92, 0.0901485, 0.0901485, 0.0901485, 0.0901485, 0.0901485, 0.0901485, 0.0901485, 0.0901485, 0.0901485, 0.0901485, 0.0901485, 
276.48, 0.102987, 0.102987, 0.102987, 0.102987, 0.102987, 0.102987, 0.102987, 0.102987, 0.102987, 0.102987, 0.102987, 
311.04, 0.115816, 0.115816, 0.115816, 0.115816, 0.115816, 0.115816, 0.115816, 0.115816, 0.115816, 0.115816, 0.115816, 
345.6, 0.128635, 0.128635, 0.128635, 0.128635, 0.128635, 0.128635, 0.128635, 0.128635, 0.128635, 0.128635, 0.128635, 
380.16, 0.141443, 0.141443, 0.141443, 0.141443, 0.141443, 0.141443, 0.141443, 0.141443, 0.141443, 0.141443, 0.141443, 
414.72, 0.154242, 0.154242, 0.154242, 0.154242, 0.154242, 0.154242, 0.154242, 0.154242, 0.154242, 0.154242, 0.154242, 
449.28, 0.167031, 0.167031, 0.167031, 0.167031, 0.167031, 0.167031, 0.167031, 0.167031, 0.167031, 0.167031, 0.167031, 
483.84, 0.179811, 0.179811, 0.179811, 0.179811, 0.179811, 0.179811, 0.179811, 0.179811, 0.179811, 0.179811, 0.179811, 
518.4, 0.19258, 0.19258, 0.19258, 0.19258, 0.19258, 0.19258, 0.19258, 0.19258, 0.19258, 0.19258, 0.19258, 
552.96, 0.205339, 0.205339, 0.205339, 0.205339, 0.205339, 0.205339, 0.205339, 0.205339, 0.205339, 0.205339, 0.205339, 
587.52, 0.218088, 0.218088, 0.218088, 0.218088, 0.218088, 0.218088, 0.218088, 0.218088, 0.218088, 0.218088, 0.218088, 
622.08, 0.230828, 0.230828, 0.230828, 0.230828, 0.230828, 0.230828, 0.230828, 0.230828, 0.230828, 0.230828, 0.230828, 
656.64, 0.243558, 0.243558, 0.243558, 0.243558, 0.243558, 0.243558, 0.243558, 0.243558, 0.243558, 0.243558, 0.243558, 
691.2, 0.256277, 0.256277, 0.256277, 0.256277, 0.256277, 0.256277, 0.256277, 0.256277, 0.256277, 0.256277, 0.256277, 
725.76, 0.268987, 0.268987, 0.268987, 0.268987, 0.268987, 0.268987, 0.268987, 0.268987, 0.268987, 0.268987, 0.268987, 
760.32, 0.281687, 0.281687, 0.281687, 0.281687, 0.281687, 0.281687, 0.281687, 0.281687, 0.281687, 0.281687, 0.281687, 
794.88, 0.294377, 0.294377, 0.294377, 0.294377, 0.294377, 0.294377, 0.294377, 0.294377, 0.294377, 0.294377, 0.294377, 
829.44, 0.307058, 0.307058, 0.307058, 0.307058, 0.307058, 0.307058, 0.307058, 0.307058, 0.307058, 0.307058, 0.307058, 
864, 0.319728, 0.319728, 0.319728, 0.319728, 0.319728, 0.319728, 0.319728, 0.319728, 0.319728, 0.319728, 0.319728, 
898.56, 0.332388, 0.332388, 0.332388, 0.332388, 0.332388, 0.332388, 0.332388, 0.332388, 0.332388, 0.332388, 0.332388, 
933.12, 0.345039, 0.345039, 0.345039, 0.345039, 0.345039, 0.345039, 0.345039, 0.345039, 0.345039, 0.345039, 0.345039, 
967.68, 0.35768, 0.35768, 0.35768, 0.35768, 0.35768, 0.35768, 0.35768, 0.35768, 0.35768, 0.35768, 0.35768, 
1002.24, 0.370311, 0.370311, 0.370311, 0.370311, 0.370311, 0.370311, 0.370311, 0.370311, 0.370311, 0.370311, 0.370311, 
1036.8, 0.382932, 0.382932, 0.382932, 0.382932, 0.382932, 0.382932, 0.382932, 0.382932, 0.382932, 0.382932, 0.382932, 
1071.36, 0.395543, 0.395543, 0.395543, 0.395543, 0.395543, 0.395543, 0.395543, 0.395543, 0.395543, 0.395543, 0.395543, 
1105.92, 0.408145, 0.408145, 0.408145, 0.408145, 0.408145, 0.408145, 0.408145, 0.408145, 0.408145, 0.408145, 0.408145, 
1140.48, 0.420736, 0.420736, 0.420736, 0.420736, 0.420736, 0.420736, 0.420736, 0.420736, 0.420736, 0.420736, 0.420736, 
1175.04, 0.433318, 0.433318, 0.433318, 0.433318, 0.433318, 0.433318, 0.433318, 0.433318, 0.433318, 0.433318, 0.433318, 
1209.6, 0.44589, 0.44589, 0.44589, 0.44589, 0.44589, 0.44589, 0.44589, 0.44589, 0.44589, 0.44589, 0.44589, 
1244.16, 0.458452, 0.458452, 0.458452, 0.458452, 0.458452, 0.458452, 0.458452, 0.458452, 0.458452, 0.458452, 0.458452, 
1278.72, 0.471004, 0.471004, 0.471004, 0.471004, 0.471004, 0.471004, 0.471004, 0.471004, 0.471004, 0.471004, 0.471004, 
1313.28, 0.483547, 0.483547, 0.483547, 0.483547, 0.483547, 0.483547, 0.483547, 0.483547, 0.483547, 0.483547, 0.483547, 
1347.84, 0.496079, 0.496079, 0.496079, 0.496079, 0.496079, 0.496079, 0.496079, 0.496079, 0.496079, 0.496079, 0.496079, 
1382.4, 0.508602, 0.508602, 0.508602, 0.508602, 0.508602, 0.508602, 0.508602, 0.508602, 0.508602, 0.508602, 0.508602, 
1416.96, 0.521115, 0.521115, 0.521115, 0.521115, 0.521115, 0.521115, 0.521115, 0.521115, 0.521115, 0.521115, 0.521115, 
1451.52, 0.533618, 0.533618, 0.533618, 0.533618, 0.533618, 0.533618, 0.533618, 0.533618, 0.533618, 0.533618, 0.533618, 
1486.08, 0.546112, 0.546112, 0.546112, 0.546112, 0.546112, 0.546112, 0.546112, 0.546112, 0.546112, 0.546112, 0.546112, 
1520.64, 0.558595, 0.558595, 0.558595, 0.558595, 0.558595, 0.558595, 0.558595, 0.558595, 0.558595, 0.558595, 0.558595, 
1555.2, 0.571069, 0.571069, 0.571069, 0.571069, 0.571069, 0.571069, 0.571069, 0.571069, 0.571069, 0.571069, 0.571069, 
1589.76, 0.583533, 0.583533, 0.583533, 0.583533, 0.583533, 0.583533, 0.583533, 0.583533, 0.583533, 0.583533, 0.583533, 
1624.32, 0.595987, 0.595987, 0.595987, 0.595987, 0.595987, 0.595987, 0.595987, 0.595987, 0.595987, 0.595987, 0.595987, 
1658.88, 0.608432, 0.608432, 0.608432, 0.608432, 0.608432, 0.608432, 0.608432, 0.608432, 0.608432, 0.608432, 0.608432, 
1693.44, 0.620867, 0.620867, 0.620867, 0.620867, 0.620867, 0.620867, 0.620867, 0.620867, 0.620867, 0.620867, 0.620867, 
1728, 0.633292, 0.633292, 0.633292, 0.633292, 0.633292, 0.633292, 0.633292, 0.633292, 0.633292, 0.633292, 0.633292, 
1762.56, 0.645707, 0.645707, 0.645707, 0.645707, 0.645707, 0.645707, 0.645707, 0.645707, 0.645707, 0.645707, 0.645707, 
1797.12, 0.658112, 0.658112, 0.658112, 0.658112, 0.658112, 0.658112, 0.658112, 0.658112, 0.658112, 0.658112, 0.658112, 
1831.68, 0.670508, 0.670508, 0.670508, 0.670508, 0.670508, 0.670508, 0.670508, 0.670508, 0.670508, 0.670508, 0.670508, 
1866.24, 0.682894, 0.682894, 0.682894, 0.682894, 0.682894, 0.682894, 0.682894, 0.682894, 0.682894, 0.682894, 0.682894, 
1900.8, 0.69527, 0.69527, 0.69527, 0.69527, 0.69527, 0.69527, 0.69527, 0.69527, 0.69527, 0.69527, 0.69527, 
1935.36, 0.707636, 0.707636, 0.707636, 0.707636, 0.707636, 0.707636, 0.707636, 0.707636, 0.707636, 0.707636, 0.707636, 
1969.92, 0.719993, 0.719993, 0.719993, 0.719993, 0.719993, 0.719993, 0.719993, 0.719993, 0.719993, 0.719993, 0.719993, 
2004.48, 0.73234, 0.73234, 0.73234, 0.73234, 0.73234, 0.73234, 0.73234, 0.73234, 0.73234, 0.73234, 0.73234, 
2039.04, 0.744677, 0.744677, 0.744677, 0.744677, 0.744677, 0.744677, 0.744677, 0.744677, 0.744677, 0.744677, 0.744677, 
2073.6, 0.757005, 0.757005, 0.757005, 0.757005, 0.757005, 0.757005, 0.757005, 0.757005, 0.757005, 0.757005, 0.757005, 
2108.16, 0.769322, 0.769322, 0.769322, 0.769322, 0.769322, 0.769322, 0.769322, 0.769322, 0.769322, 0.769322, 0.769322, 
2142.72, 0.78163, 0.78163, 0.78163, 0.78163, 0.78163, 0.78163, 0.78163, 0.78163, 0.78163, 0.78163, 0.78163, 
2177.28, 0.793929, 0.793929, 0.793929, 0.793929, 0.793929, 0.793929, 0.793929, 0.793929, 0.793929, 0.793929, 0.793929, 
2211.84, 0.806217, 0.806217, 0.806217, 0.806217, 0.806217, 0.806217, 0.806217, 0.806217, 0.806217, 0.806217, 0.806217, 
2246.4, 0.818496, 0.818496, 0.818496, 0.818496, 0.818496, 0.818496, 0.818496, 0.818496, 0.818496, 0.818496, 0.818496, 
2280.96, 0.830766, 0.830766, 0.830766, 0.830766, 0.830766, 0.830766, 0.830766, 0.830766, 0.830766, 0.830766, 0.830766, 
2315.52, 0.843025, 0.843025, 0.843025, 0.843025, 0.843025, 0.843025, 0.843025, 0.843025, 0.843025, 0.843025, 0.843025, 
2350.08, 0.855275, 0.855275, 0.855275, 0.855275, 0.855275, 0.855275, 0.855275, 0.855275, 0.855275, 0.855275, 0.855275, 
2384.64, 0.867515, 0.867515, 0.867515, 0.867515, 0.867515, 0.867515, 0.867515, 0.867515, 0.867515, 0.867515, 0.867515, 
2419.2, 0.879746, 0.879746, 0.879746, 0.879746, 0.879746, 0.879746, 0.879746, 0.879746, 0.879746, 0.879746, 0.879746, 
2453.76, 0.891966, 0.891966, 0.891966, 0.891966, 0.891966, 0.891966, 0.891966, 0.891966, 0.891966, 0.891966, 0.891966, 
2488.32, 0.904177, 0.904177, 0.904177, 0.904177, 0.904177, 0.904177, 0.904177, 0.904177, 0.904177, 0.904177, 0.904177, 
2522.88, 0.916379, 0.916379, 0.916379, 0.916379, 0.916379, 0.916379, 0.916379, 0.916379, 0.916379, 0.916379, 0.916379, 
2557.44, 0.928571, 0.928571, 0.928571, 0.928571, 0.928571, 0.928571, 0.928571, 0.928571, 0.928571, 0.928571, 0.928571, 
2592, 0.940753, 0.940753, 0.940753, 0.940753, 0.940753, 0.940753, 0.940753, 0.940753, 0.940753, 0.940753, 0.940753, 
2626.56, 0.952925, 0.952925, 0.952925, 0.952925, 0.952925, 0.952925, 0.952925, 0.952925, 0.952925, 0.952925, 0.952925, 
2661.12, 0.965088, 0.965088, 0.965088, 0.965088, 0.965088, 0.965088, 0.965088, 0.965088, 0.965088, 0.965088, 0.965088, 
2695.68, 0.977241, 0.977241, 0.977241, 0.977241, 0.977241, 0.977241, 0.977241, 0.977241, 0.977241, 0.977241, 0.977241, 
2730.24, 0.989385, 0.989385, 0.989385, 0.989385, 0.989385, 0.989385, 0.989385, 0.989385, 0.989385, 0.989385, 0.989385, 
2764.8, 1.00152, 1.00152, 1.00152, 1.00152, 1.00152, 1.00152, 1.00152, 1.00152, 1.00152, 1.00152, 1.00152, 
2799.36, 1.01364, 1.01364, 1.01364, 1.01364, 1.01364, 1.01364, 1.01364, 1.01364, 1.01364, 1.01364, 1.01364, 
2833.92, 1.02576, 1.02576, 1.02576, 1.02576, 1.02576, 1.02576, 1.02576, 1.02576, 1.02576, 1.02576, 1.02576, 
2868.48, 1.03786, 1.03786, 1.03786, 1.03786, 1.03786, 1.03786, 1.03786, 1.03786, 1.03786, 1.03786, 1.03786, 
2903.04, 1.04996, 1.04996, 1.04996, 1.04996, 1.04996, 1.04996, 1.04996, 1.04996, 1.04996, 1.04996, 1.04996, 
2937.6, 1.06204, 1.06204, 1.06204, 1.06204, 1.06204, 1.06204, 1.06204, 1.06204, 1.06204, 1.06204, 1.06204, 
2972.16, 1.07412, 1.07412, 1.07412, 1.07412, 1.07412, 1.07412, 1.07412, 1.07412, 1.07412, 1.07412, 1.07412, 
3006.72, 1.08619, 1.08619, 1.08619, 1.08619, 1.08619, 1.08619, 1.08619, 1.08619, 1.08619, 1.08619, 1.08619, 
3041.28, 1.09824, 1.09824, 1.09824, 1.09824, 1.09824, 1.09824, 1.09824, 1.09824, 1.09824, 1.09824, 1.09824, 
3075.84, 1.11029, 1.11029, 1.11029, 1.11029, 1.11029, 1.11029, 1.11029, 1.11029, 1.11029, 1.11029, 1.11029, 
3110.4, 1.12233, 1.12233, 1.12233, 1.12233, 1.12233, 1.12233, 1.12233, 1.12233, 1.12233, 1.12233, 1.12233, 
3144.96, 1.13436, 1.13436, 1.13436, 1.13436, 1.13436, 1.13436, 1.13436, 1.13436, 1.13436, 1.13436, 1.13436, 
3179.52, 1.14637, 1.14637, 1.14637, 1.14637, 1.14637, 1.14637, 1.14637, 1.14637, 1.14637, 1.14637, 1.14637, 
3214.08, 1.15838, 1.15838, 1.15838, 1.15838, 1.15838, 1.15838, 1.15838, 1.15838, 1.15838, 1.15838, 1.15838, 
3248.64, 1.17038, 1.17038, 1.17038, 1.17038, 1.17038, 1.17038, 1.17038, 1.17038, 1.17038, 1.17038, 1.17038, 
3283.2, 1.18237, 1.18237, 1.18237, 1.18237, 1.18237, 1.18237, 1.18237, 1.18237, 1.18237, 1.18237, 1.18237, 
3317.76, 1.19435, 1.19435, 1.19435, 1.19435, 1.19435, 1.19435, 1.19435, 1.19435, 1.19435, 1.19435, 1.19435, 
3352.32, 1.20632, 1.20632, 1.20632, 1.20632, 1.20632, 1.20632, 1.20632, 1.20632, 1.20632, 1.20632, 1.20632, 
3386.88, 1.21828, 1.21828, 1.21828, 1.21828, 1.21828, 1.21828, 1.21828, 1.21828, 1.21828, 1.21828, 1.21828, 
3421.44, 1.23024, 1.23024, 1.23024, 1.23024, 1.23024, 1.23024, 1.23024, 1.23024, 1.23024, 1.23024, 1.23024, 
3456, 1.24218, 1.24218, 1.24218, 1.24218, 1.24218, 1.24218, 1.24218, 1.24218, 1.24218, 1.24218, 1.24218, 
3490.56, 1.25411, 1.25411, 1.25411, 1.25411, 1.25411, 1.25411, 1.25411, 1.25411, 1.25411, 1.25411, 1.25411, 
3525.12, 1.26603, 1.26603, 1.26603, 1.26603, 1.26603, 1.26603, 1.26603, 1.26603, 1.26603, 1.26603, 1.26603, 
3559.68, 1.27795, 1.27795, 1.27795, 1.27795, 1.27795, 1.27795, 1.27795, 1.27795, 1.27795, 1.27795, 1.27795, 
3594.24, 1.28985, 1.28985, 1.28985, 1.28985, 1.28985, 1.28985, 1.28985, 1.28985, 1.28985, 1.28985, 1.28985, 
3628.8, 1.30175, 1.30175, 1.30175, 1.30175, 1.30175, 1.30175, 1.30175, 1.30175, 1.30175, 1.30175, 1.30175, 
3663.36, 1.31363, 1.31363, 1.31363, 1.31363, 1.31363, 1.31363, 1.31363, 1.31363, 1.31363, 1.31363, 1.31363, 
3697.92, 1.32551, 1.32551, 1.32551, 1.32551, 1.32551, 1.32551, 1.32551, 1.32551, 1.32551, 1.32551, 1.32551, 
3732.48, 1.33737, 1.33737, 1.33737, 1.33737, 1.33737, 1.33737, 1.33737, 1.33737, 1.33737, 1.33737, 1.33737, 
3767.04, 1.34923, 1.34923, 1.34923, 1.34923, 1.34923, 1.34923, 1.34923, 1.34923, 1.34923, 1.34923, 1.34923, 
3801.6, 1.36107, 1.36107, 1.36107, 1.36107, 1.36107, 1.36107, 1.36107, 1.36107, 1.36107, 1.36107, 1.36107, 
3836.16, 1.37291, 1.37291, 1.37291, 1.37291, 1.37291, 1.37291, 1.37291, 1.37291, 1.37291, 1.37291, 1.37291, 
3870.72, 1.38474, 1.38474, 1.38474, 1.38474, 1.38474, 1.38474, 1.38474, 1.38474, 1.38474, 1.38474, 1.38474, 
3905.28, 1.39656, 1.39656, 1.39656, 1.39656, 1.39656, 1.39656, 1.39656, 1.39656, 1.39656, 1.39656, 1.39656, 
3939.84, 1.40837, 1.40837, 1.40837, 1.40837, 1.40837, 1.40837, 1.40837, 1.40837, 1.40837, 1.40837, 1.40837, 
3974.4, 1.42017, 1.42017, 1.42017, 1.42017, 1.42017, 1.42017, 1.42017, 1.42017, 1.42017, 1.42017, 1.42017, 
4008.96, 1.43196, 1.43196, 1.43196, 1.43196, 1.43196, 1.43196, 1.43196, 1.43196, 1.43196, 1.43196, 1.43196, 
4043.52, 1.44374, 1.44374, 1.44374, 1.44374, 1.44374, 1.44374, 1.44374, 1.44374, 1.44374, 1.44374, 1.44374, 
4078.08, 1.45551, 1.45551, 1.45551, 1.45551, 1.45551, 1.45551, 1.45551, 1.45551, 1.45551, 1.45551, 1.45551, 
4112.64, 1.46727, 1.46727, 1.46727, 1.46727, 1.46727, 1.46727, 1.46727, 1.46727, 1.46727, 1.46727, 1.46727, 
4147.2, 1.47902, 1.47902, 1.47902, 1.47902, 1.47902, 1.47902, 1.47902, 1.47902, 1.47902, 1.47902, 1.47902, 
4181.76, 1.49076, 1.49076, 1.49076, 1.49076, 1.49076, 1.49076, 1.49076, 1.49076, 1.49076, 1.49076, 1.49076, 
4216.32, 1.5025, 1.5025, 1.5025, 1.5025, 1.5025, 1.5025, 1.5025, 1.5025, 1.5025, 1.5025, 1.5025, 
4250.88, 1.51422, 1.51422, 1.51422, 1.51422, 1.51422, 1.51422, 1.51422, 1.51422, 1.51422, 1.51422, 1.51422, 
4285.44, 1.52594, 1.52594, 1.52594, 1.52594, 1.52594, 1.52594, 1.52594, 1.52594, 1.52594, 1.52594, 1.52594, 
4320, 1.53764, 1.53764, 1.53764, 1.53764, 1.53764, 1.53764, 1.53764, 1.53764, 1.53764, 1.53764, 1.53764, 
4354.56, 1.54934, 1.54934, 1.54934, 1.54934, 1.54934, 1.54934, 1.54934, 1.54934, 1.54934, 1.54934, 1.54934, 
4389.12, 1.56102, 1.56102, 1.56102, 1.56102, 1.56102, 1.56102, 1.56102, 1.56102, 1.56102, 1.56102, 1.56102, 
4423.68, 1.5727, 1.5727, 1.5727, 1.5727, 1.5727, 1.5727, 1.5727, 1.5727, 1.5727, 1.5727, 1.5727, 
4458.24, 1.58437, 1.58437, 1.58437, 1.58437, 1.58437, 1.58437, 1.58437, 1.58437, 1.58437, 1.58437, 1.58437, 
4492.8, 1.59602, 1.59602, 1.59602, 1.59602, 1.59602, 1.59602, 1.59602, 1.59602, 1.59602, 1.59602, 1.59602, 
4527.36, 1.60767, 1.60767, 1.60767, 1.60767, 1.60767, 1.60767, 1.60767, 1.60767, 1.60767, 1.60767, 1.60767, 
4561.92, 1.61931, 1.61931, 1.61931, 1.61931, 1.61931, 1.61931, 1.61931, 1.61931, 1.61931, 1.61931, 1.61931, 
4596.48, 1.63094, 1.63094, 1.63094, 1.63094, 1.63094, 1.63094, 1.63094, 1.63094, 1.63094, 1.63094, 1.63094, 
4631.04, 1.64256, 1.64256, 1.64256, 1.64256, 1.64256, 1.64256, 1.64256, 1.64256, 1.64256, 1.64256, 1.64256, 
4665.6, 1.65417, 1.65417, 1.65417, 1.65417, 1.65417, 1.65417, 1.65417, 1.65417, 1.65417, 1.65417, 1.65417, 
4700.16, 1.66578, 1.66578, 1.66578, 1.66578, 1.66578, 1.66578, 1.66578, 1.66578, 1.66578, 1.66578, 1.66578, 
4734.72, 1.67737, 1.67737, 1.67737, 1.67737, 1.67737, 1.67737, 1.67737, 1.67737, 1.67737, 1.67737, 1.67737, 
4769.28, 1.68895, 1.68895, 1.68895, 1.68895, 1.68895, 1.68895, 1.68895, 1.68895, 1.68895, 1.68895, 1.68895, 
4803.84, 1.70052, 1.70052, 1.70052, 1.70052, 1.70052, 1.70052, 1.70052, 1.70052, 1.70052, 1.70052, 1.70052, 
4838.4, 1.71209, 1.71209, 1.71209, 1.71209, 1.71209, 1.71209, 1.71209, 1.71209, 1.71209, 1.71209, 1.71209, 
4872.96, 1.72364, 1.72364, 1.72364, 1.72364, 1.72364, 1.72364, 1.72364, 1.72364, 1.72364, 1.72364, 1.72364, 
4907.52, 1.73519, 1.73519, 1.73519, 1.73519, 1.73519, 1.73519, 1.73519, 1.73519, 1.73519, 1.73519, 1.73519, 
4942.08, 1.74672, 1.74672, 1.74672, 1.74672, 1.74672, 1.74672, 1.74672, 1.74672, 1.74672, 1.74672, 1.74672, 
4976.64, 1.75825, 1.75825, 1.75825, 1.75825, 1.75825, 1.75825, 1.75825, 1.75825, 1.75825, 1.75825, 1.75825, 
5011.2, 1.76977, 1.76977, 1.76977, 1.76977, 1.76977, 1.76977, 1.76977, 1.76977, 1.76977, 1.76977, 1.76977, 
5045.76, 1.78128, 1.78128, 1.78128, 1.78128, 1.78128, 1.78128, 1.78128, 1.78128, 1.78128, 1.78128, 1.78128, 
5080.32, 1.79278, 1.79278, 1.79278, 1.79278, 1.79278, 1.79278, 1.79278, 1.79278, 1.79278, 1.79278, 1.79278, 
5114.88, 1.80427, 1.80427, 1.80427, 1.80427, 1.80427, 1.80427, 1.80427, 1.80427, 1.80427, 1.80427, 1.80427, 
5149.44, 1.81575, 1.81575, 1.81575, 1.81575, 1.81575, 1.81575, 1.81575, 1.81575, 1.81575, 1.81575, 1.81575, 
5184, 1.82722, 1.82722, 1.82722, 1.82722, 1.82722, 1.82722, 1.82722, 1.82722, 1.82722, 1.82722, 1.82722, 
5218.56, 1.83868, 1.83868, 1.83868, 1.83868, 1.83868, 1.83868, 1.83868, 1.83868, 1.83868, 1.83868, 1.83868, 
5253.12, 1.85013, 1.85013, 1.85013, 1.85013, 1.85013, 1.85013, 1.85013, 1.85013, 1.85013, 1.85013, 1.85013, 
5287.68, 1.86157, 1.86157, 1.86157, 1.86157, 1.86157, 1.86157, 1.86157, 1.86157, 1.86157, 1.86157, 1.86157, 
5322.24, 1.87301, 1.87301, 1.87301, 1.87301, 1.87301, 1.87301, 1.87301, 1.87301, 1.87301, 1.87301, 1.87301, 
5356.8, 1.88443, 1.88443, 1.88443, 1.88443, 1.88443, 1.88443, 1.88443, 1.88443, 1.88443, 1.88443, 1.88443, 
5391.36, 1.89585, 1.89585, 1.89585, 1.89585, 1.89585, 1.89585, 1.89585, 1.89585, 1.89585, 1.89585, 1.89585, 
5425.92, 1.90725, 1.90725, 1.90725, 1.90725, 1.90725, 1.90725, 1.90725, 1.90725, 1.90725, 1.90725, 1.90725, 
5460.48, 1.91865, 1.91865, 1.91865, 1.91865, 1.91865, 1.91865, 1.91865, 1.91865, 1.91865, 1.91865, 1.91865, 
5495.04, 1.93004, 1.93004, 1.93004, 1.93004, 1.93004, 1.93004, 1.93004, 1.93004, 1.93004, 1.93004, 1.93004, 
5529.6, 1.94142, 1.94142, 1.94142, 1.94142, 1.94142, 1.94142, 1.94142, 1.94142, 1.94142, 1.94142, 1.94142, 
5564.16, 1.95279, 1.95279, 1.95279, 1.95279, 1.95279, 1.95279, 1.95279, 1.95279, 1.95279, 1.95279, 1.95279, 
5598.72, 1.96415, 1.96415, 1.96415, 1.96415, 1.96415, 1.96415, 1.96415, 1.96415, 1.96415, 1.96415, 1.96415, 
5633.28, 1.9755, 1.9755, 1.9755, 1.9755, 1.9755, 1.9755, 1.9755, 1.9755, 1.9755, 1.9755, 1.9755, 
5667.84, 1.98684, 1.98684, 1.98684, 1.98684, 1.98684, 1.98684, 1.98684, 1.98684, 1.98684, 1.98684, 1.98684, 
5702.4, 1.99817, 1.99817, 1.99817, 1.99817, 1.99817, 1.99817, 1.99817, 1.99817, 1.99817, 1.99817, 1.99817, 
5736.96, 2.00949, 2.00949, 2.00949, 2.00949, 2.00949, 2.00949, 2.00949, 2.00949, 2.00949, 2.00949, 2.00949, 
5771.52, 2.02081, 2.02081, 2.02081, 2.02081, 2.02081, 2.02081, 2.02081, 2.02081, 2.02081, 2.02081, 2.02081, 
5806.08, 2.03211, 2.03211, 2.03211, 2.03211, 2.03211, 2.03211, 2.03211, 2.03211, 2.03211, 2.03211, 2.03211, 
5840.64, 2.04341, 2.04341, 2.04341, 2.04341, 2.04341, 2.04341, 2.04341, 2.04341, 2.04341, 2.04341, 2.04341, 
5875.2, 2.05469, 2.05469, 2.05469, 2.05469, 2.05469, 2.05469, 2.05469, 2.05469, 2.05469, 2.05469, 2.05469, 
5909.76, 2.06597, 2.06597, 2.06597, 2.06597, 2.06597, 2.06597, 2.06597, 2.06597, 2.06597, 2.06597, 2.06597, 
5944.32, 2.07724, 2.07724, 2.07724, 2.07724, 2.07724, 2.07724, 2.07724, 2.07724, 2.07724, 2.07724, 2.07724, 
5978.88, 2.0885, 2.0885, 2.0885, 2.0885, 2.0885, 2.0885, 2.0885, 2.0885, 2.0885, 2.0885, 2.0885, 
6013.44, 2.09975, 2.09975, 2.09975, 2.09975, 2.09975, 2.09975, 2.09975, 2.09975, 2.09975, 2.09975, 2.09975, 
6048, 2.11099, 2.11099, 2.11099, 2.11099, 2.11099, 2.11099, 2.11099, 2.11099, 2.11099, 2.11099, 2.11099, 
6082.56, 2.12222, 2.12222, 2.12222, 2.12222, 2.12222, 2.12222, 2.12222, 2.12222, 2.12222, 2.12222, 2.12222, 
6117.12, 2.13344, 2.13344, 2.13344, 2.13344, 2.13344, 2.13344, 2.13344, 2.13344, 2.13344, 2.13344, 2.13344, 
6151.68, 2.14465, 2.14465, 2.14465, 2.14465, 2.14465, 2.14465, 2.14465, 2.14465, 2.14465, 2.14465, 2.14465, 
6186.24, 2.15586, 2.15586, 2.15586, 2.15586, 2.15586, 2.15586, 2.15586, 2.15586, 2.15586, 2.15586, 2.15586, 
6220.8, 2.16705, 2.16705, 2.16705, 2.16705, 2.16705, 2.16705, 2.16705, 2.16705, 2.16705, 2.16705, 2.16705, 
6255.36, 2.17824, 2.17824, 2.17824, 2.17824, 2.17824, 2.17824, 2.17824, 2.17824, 2.17824, 2.17824, 2.17824, 
6289.92, 2.18941, 2.18941, 2.18941, 2.18941, 2.18941, 2.18941, 2.18941, 2.18941, 2.18941, 2.18941, 2.18941, 
6324.48, 2.20058, 2.20058, 2.20058, 2.20058, 2.20058, 2.20058, 2.20058, 2.20058, 2.20058, 2.20058, 2.20058, 
6359.04, 2.21174, 2.21174, 2.21174, 2.21174, 2.21174, 2.21174, 2.21174, 2.21174, 2.21174, 2.21174, 2.21174, 
6393.6, 2.22289, 2.22289, 2.22289, 2.22289, 2.22289, 2.22289, 2.22289, 2.22289, 2.22289, 2.22289, 2.22289, 
6428.16, 2.23403, 2.23403, 2.23403, 2.23403, 2.23403, 2.23403, 2.23403, 2.23403, 2.23403, 2.23403, 2.23403, 
6462.72, 2.24516, 2.24516, 2.24516, 2.24516, 2.24516, 2.24516, 2.24516, 2.24516, 2.24516, 2.24516, 2.24516, 
6497.28, 2.25628, 2.25628, 2.25628, 2.25628, 2.25628, 2.25628, 2.25628, 2.25628, 2.25628, 2.25628, 2.25628, 
6531.84, 2.26739, 2.26739, 2.26739, 2.26739, 2.26739, 2.26739, 2.26739, 2.26739, 2.26739, 2.26739, 2.26739, 
