space, t=0.000000s, t=34560.000000s, t=69120.000000s, t=103680.000000s, t=138240.000000s, t=172800.000000s, t=207360.000000s, t=241920.000000s, t=276480.000000s, t=311040.000000s, t=345600.000000s, 
0.006525, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.006975, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.007425, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.007875, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.008325, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.008775, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.009225, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.009675, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.010125, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.010575, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.011025, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.011475, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.011925, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.012375, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.012825, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.013275, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.013725, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.014175, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.014625, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.015075, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.015525, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.015975, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.016425, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.016875, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.017325, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.017775, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.018225, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.018675, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
