time, x=0.000225m, x=0.004725m, x=0.009225m, x=0.013725m, x=0.018225m, x=0.022725m, x=0.027225m, x=0.031725m, x=0.036225m, x=0.040725m, x=0.044775m, 
0, 16.7504, 16.7504, 16.7504, 16.7504, 16.7504, 16.7504, 16.7504, 16.7504, 16.7504, 16.7504, 16.7504, 
34.56, 16.7375, 16.7375, 16.7375, 16.7375, 16.7375, 16.7375, 16.7375, 16.7375, 16.7375, 16.7375, 16.7375, 
69.12, 16.7246, 16.7246, 16.7246, 16.7246, 16.7246, 16.7246, 16.7246, 16.7246, 16.7246, 16.7246, 16.7246, 
103.68, 16.7117, 16.7117, 16.7117, 16.7117, 16.7117, 16.7117, 16.7117, 16.7117, 16.7117, 16.7117, 16.7117, 
138.24, 16.6988, 16.6988, 16.6988, 16.6988, 16.6988, 16.6988, 16.6988, 16.6988, 16.6988, 16.6988, 16.6988, 
172.8, 16.686, 16.686, 16.686, 16.686, 16.686, 16.686, 16.686, 16.686, 16.686, 16.686, 16.686, 
207.36, 16.6731, 16.6731, 16.6731, 16.6731, 16.6731, 16.6731, 16.6731, 16.6731, 16.6731, 16.6731, 16.6731, 
241.92, 16.6603, 16.6603, 16.6603, 16.6603, 16.6603, 16.6603, 16.6603, 16.6603, 16.6603, 16.6603, 16.6603, 
276.48, 16.6474, 16.6474, 16.6474, 16.6474, 16.6474, 16.6474, 16.6474, 16.6474, 16.6474, 16.6474, 16.6474, 
311.04, 16.6346, 16.6346, 16.6346, 16.6346, 16.6346, 16.6346, 16.6346, 16.6346, 16.6346, 16.6346, 16.6346, 
345.6, 16.6218, 16.6218, 16.6218, 16.6218, 16.6218, 16.6218, 16.6218, 16.6218, 16.6218, 16.6218, 16.6218, 
380.16, 16.609, 16.609, 16.609, 16.609, 16.609, 16.609, 16.609, 16.609, 16.609, 16.609, 16.609, 
414.72, 16.5962, 16.5962, 16.5962, 16.5962, 16.5962, 16.5962, 16.5962, 16.5962, 16.5962, 16.5962, 16.5962, 
449.28, 16.5834, 16.5834, 16.5834, 16.5834, 16.5834, 16.5834, 16.5834, 16.5834, 16.5834, 16.5834, 16.5834, 
483.84, 16.5706, 16.5706, 16.5706, 16.5706, 16.5706, 16.5706, 16.5706, 16.5706, 16.5706, 16.5706, 16.5706, 
518.4, 16.5578, 16.5578, 16.5578, 16.5578, 16.5578, 16.5578, 16.5578, 16.5578, 16.5578, 16.5578, 16.5578, 
552.96, 16.5451, 16.5451, 16.5451, 16.5451, 16.5451, 16.5451, 16.5451, 16.5451, 16.5451, 16.5451, 16.5451, 
587.52, 16.5323, 16.5323, 16.5323, 16.5323, 16.5323, 16.5323, 16.5323, 16.5323, 16.5323, 16.5323, 16.5323, 
622.08, 16.5196, 16.5196, 16.5196, 16.5196, 16.5196, 16.5196, 16.5196, 16.5196, 16.5196, 16.5196, 16.5196, 
656.64, 16.5068, 16.5068, 16.5068, 16.5068, 16.5068, 16.5068, 16.5068, 16.5068, 16.5068, 16.5068, 16.5068, 
691.2, 16.4941, 16.4941, 16.4941, 16.4941, 16.4941, 16.4941, 16.4941, 16.4941, 16.4941, 16.4941, 16.4941, 
725.76, 16.4814, 16.4814, 16.4814, 16.4814, 16.4814, 16.4814, 16.4814, 16.4814, 16.4814, 16.4814, 16.4814, 
760.32, 16.4687, 16.4687, 16.4687, 16.4687, 16.4687, 16.4687, 16.4687, 16.4687, 16.4687, 16.4687, 16.4687, 
794.88, 16.456, 16.456, 16.456, 16.456, 16.456, 16.456, 16.456, 16.456, 16.456, 16.456, 16.456, 
829.44, 16.4433, 16.4433, 16.4433, 16.4433, 16.4433, 16.4433, 16.4433, 16.4433, 16.4433, 16.4433, 16.4433, 
864, 16.4307, 16.4307, 16.4307, 16.4307, 16.4307, 16.4307, 16.4307, 16.4307, 16.4307, 16.4307, 16.4307, 
898.56, 16.418, 16.418, 16.418, 16.418, 16.418, 16.418, 16.418, 16.418, 16.418, 16.418, 16.418, 
933.12, 16.4054, 16.4054, 16.4054, 16.4054, 16.4054, 16.4054, 16.4054, 16.4054, 16.4054, 16.4054, 16.4054, 
967.68, 16.3927, 16.3927, 16.3927, 16.3927, 16.3927, 16.3927, 16.3927, 16.3927, 16.3927, 16.3927, 16.3927, 
1002.24, 16.3801, 16.3801, 16.3801, 16.3801, 16.3801, 16.3801, 16.3801, 16.3801, 16.3801, 16.3801, 16.3801, 
1036.8, 16.3675, 16.3675, 16.3675, 16.3675, 16.3675, 16.3675, 16.3675, 16.3675, 16.3675, 16.3675, 16.3675, 
1071.36, 16.3549, 16.3549, 16.3549, 16.3549, 16.3549, 16.3549, 16.3549, 16.3549, 16.3549, 16.3549, 16.3549, 
1105.92, 16.3423, 16.3423, 16.3423, 16.3423, 16.3423, 16.3423, 16.3423, 16.3423, 16.3423, 16.3423, 16.3423, 
1140.48, 16.3297, 16.3297, 16.3297, 16.3297, 16.3297, 16.3297, 16.3297, 16.3297, 16.3297, 16.3297, 16.3297, 
1175.04, 16.3171, 16.3171, 16.3171, 16.3171, 16.3171, 16.3171, 16.3171, 16.3171, 16.3171, 16.3171, 16.3171, 
1209.6, 16.3045, 16.3045, 16.3045, 16.3045, 16.3045, 16.3045, 16.3045, 16.3045, 16.3045, 16.3045, 16.3045, 
1244.16, 16.2919, 16.2919, 16.2919, 16.2919, 16.2919, 16.2919, 16.2919, 16.2919, 16.2919, 16.2919, 16.2919, 
1278.72, 16.2794, 16.2794, 16.2794, 16.2794, 16.2794, 16.2794, 16.2794, 16.2794, 16.2794, 16.2794, 16.2794, 
1313.28, 16.2669, 16.2669, 16.2669, 16.2669, 16.2669, 16.2669, 16.2669, 16.2669, 16.2669, 16.2669, 16.2669, 
1347.84, 16.2543, 16.2543, 16.2543, 16.2543, 16.2543, 16.2543, 16.2543, 16.2543, 16.2543, 16.2543, 16.2543, 
1382.4, 16.2418, 16.2418, 16.2418, 16.2418, 16.2418, 16.2418, 16.2418, 16.2418, 16.2418, 16.2418, 16.2418, 
1416.96, 16.2293, 16.2293, 16.2293, 16.2293, 16.2293, 16.2293, 16.2293, 16.2293, 16.2293, 16.2293, 16.2293, 
1451.52, 16.2168, 16.2168, 16.2168, 16.2168, 16.2168, 16.2168, 16.2168, 16.2168, 16.2168, 16.2168, 16.2168, 
1486.08, 16.2043, 16.2043, 16.2043, 16.2043, 16.2043, 16.2043, 16.2043, 16.2043, 16.2043, 16.2043, 16.2043, 
1520.64, 16.1918, 16.1918, 16.1918, 16.1918, 16.1918, 16.1918, 16.1918, 16.1918, 16.1918, 16.1918, 16.1918, 
1555.2, 16.1793, 16.1793, 16.1793, 16.1793, 16.1793, 16.1793, 16.1793, 16.1793, 16.1793, 16.1793, 16.1793, 
1589.76, 16.1669, 16.1669, 16.1669, 16.1669, 16.1669, 16.1669, 16.1669, 16.1669, 16.1669, 16.1669, 16.1669, 
1624.32, 16.1544, 16.1544, 16.1544, 16.1544, 16.1544, 16.1544, 16.1544, 16.1544, 16.1544, 16.1544, 16.1544, 
1658.88, 16.142, 16.142, 16.142, 16.142, 16.142, 16.142, 16.142, 16.142, 16.142, 16.142, 16.142, 
1693.44, 16.1295, 16.1295, 16.1295, 16.1295, 16.1295, 16.1295, 16.1295, 16.1295, 16.1295, 16.1295, 16.1295, 
1728, 16.1171, 16.1171, 16.1171, 16.1171, 16.1171, 16.1171, 16.1171, 16.1171, 16.1171, 16.1171, 16.1171, 
1762.56, 16.1047, 16.1047, 16.1047, 16.1047, 16.1047, 16.1047, 16.1047, 16.1047, 16.1047, 16.1047, 16.1047, 
1797.12, 16.0923, 16.0923, 16.0923, 16.0923, 16.0923, 16.0923, 16.0923, 16.0923, 16.0923, 16.0923, 16.0923, 
1831.68, 16.0799, 16.0799, 16.0799, 16.0799, 16.0799, 16.0799, 16.0799, 16.0799, 16.0799, 16.0799, 16.0799, 
1866.24, 16.0675, 16.0675, 16.0675, 16.0675, 16.0675, 16.0675, 16.0675, 16.0675, 16.0675, 16.0675, 16.0675, 
1900.8, 16.0551, 16.0551, 16.0551, 16.0551, 16.0551, 16.0551, 16.0551, 16.0551, 16.0551, 16.0551, 16.0551, 
1935.36, 16.0428, 16.0428, 16.0428, 16.0428, 16.0428, 16.0428, 16.0428, 16.0428, 16.0428, 16.0428, 16.0428, 
1969.92, 16.0304, 16.0304, 16.0304, 16.0304, 16.0304, 16.0304, 16.0304, 16.0304, 16.0304, 16.0304, 16.0304, 
2004.48, 16.0181, 16.0181, 16.0181, 16.0181, 16.0181, 16.0181, 16.0181, 16.0181, 16.0181, 16.0181, 16.0181, 
2039.04, 16.0057, 16.0057, 16.0057, 16.0057, 16.0057, 16.0057, 16.0057, 16.0057, 16.0057, 16.0057, 16.0057, 
2073.6, 15.9934, 15.9934, 15.9934, 15.9934, 15.9934, 15.9934, 15.9934, 15.9934, 15.9934, 15.9934, 15.9934, 
2108.16, 15.9811, 15.9811, 15.9811, 15.9811, 15.9811, 15.9811, 15.9811, 15.9811, 15.9811, 15.9811, 15.9811, 
2142.72, 15.9688, 15.9688, 15.9688, 15.9688, 15.9688, 15.9688, 15.9688, 15.9688, 15.9688, 15.9688, 15.9688, 
2177.28, 15.9565, 15.9565, 15.9565, 15.9565, 15.9565, 15.9565, 15.9565, 15.9565, 15.9565, 15.9565, 15.9565, 
2211.84, 15.9442, 15.9442, 15.9442, 15.9442, 15.9442, 15.9442, 15.9442, 15.9442, 15.9442, 15.9442, 15.9442, 
2246.4, 15.9319, 15.9319, 15.9319, 15.9319, 15.9319, 15.9319, 15.9319, 15.9319, 15.9319, 15.9319, 15.9319, 
2280.96, 15.9196, 15.9196, 15.9196, 15.9196, 15.9196, 15.9196, 15.9196, 15.9196, 15.9196, 15.9196, 15.9196, 
2315.52, 15.9074, 15.9074, 15.9074, 15.9074, 15.9074, 15.9074, 15.9074, 15.9074, 15.9074, 15.9074, 15.9074, 
2350.08, 15.8951, 15.8951, 15.8951, 15.8951, 15.8951, 15.8951, 15.8951, 15.8951, 15.8951, 15.8951, 15.8951, 
2384.64, 15.8829, 15.8829, 15.8829, 15.8829, 15.8829, 15.8829, 15.8829, 15.8829, 15.8829, 15.8829, 15.8829, 
2419.2, 15.8707, 15.8707, 15.8707, 15.8707, 15.8707, 15.8707, 15.8707, 15.8707, 15.8707, 15.8707, 15.8707, 
2453.76, 15.8584, 15.8584, 15.8584, 15.8584, 15.8584, 15.8584, 15.8584, 15.8584, 15.8584, 15.8584, 15.8584, 
2488.32, 15.8462, 15.8462, 15.8462, 15.8462, 15.8462, 15.8462, 15.8462, 15.8462, 15.8462, 15.8462, 15.8462, 
2522.88, 15.834, 15.834, 15.834, 15.834, 15.834, 15.834, 15.834, 15.834, 15.834, 15.834, 15.834, 
2557.44, 15.8218, 15.8218, 15.8218, 15.8218, 15.8218, 15.8218, 15.8218, 15.8218, 15.8218, 15.8218, 15.8218, 
2592, 15.8096, 15.8096, 15.8096, 15.8096, 15.8096, 15.8096, 15.8096, 15.8096, 15.8096, 15.8096, 15.8096, 
2626.56, 15.7975, 15.7975, 15.7975, 15.7975, 15.7975, 15.7975, 15.7975, 15.7975, 15.7975, 15.7975, 15.7975, 
2661.12, 15.7853, 15.7853, 15.7853, 15.7853, 15.7853, 15.7853, 15.7853, 15.7853, 15.7853, 15.7853, 15.7853, 
2695.68, 15.7732, 15.7732, 15.7732, 15.7732, 15.7732, 15.7732, 15.7732, 15.7732, 15.7732, 15.7732, 15.7732, 
2730.24, 15.761, 15.761, 15.761, 15.761, 15.761, 15.761, 15.761, 15.761, 15.761, 15.761, 15.761, 
2764.8, 15.7489, 15.7489, 15.7489, 15.7489, 15.7489, 15.7489, 15.7489, 15.7489, 15.7489, 15.7489, 15.7489, 
2799.36, 15.7368, 15.7368, 15.7368, 15.7368, 15.7368, 15.7368, 15.7368, 15.7368, 15.7368, 15.7368, 15.7368, 
2833.92, 15.7246, 15.7246, 15.7246, 15.7246, 15.7246, 15.7246, 15.7246, 15.7246, 15.7246, 15.7246, 15.7246, 
2868.48, 15.7125, 15.7125, 15.7125, 15.7125, 15.7125, 15.7125, 15.7125, 15.7125, 15.7125, 15.7125, 15.7125, 
2903.04, 15.7004, 15.7004, 15.7004, 15.7004, 15.7004, 15.7004, 15.7004, 15.7004, 15.7004, 15.7004, 15.7004, 
2937.6, 15.6884, 15.6884, 15.6884, 15.6884, 15.6884, 15.6884, 15.6884, 15.6884, 15.6884, 15.6884, 15.6884, 
2972.16, 15.6763, 15.6763, 15.6763, 15.6763, 15.6763, 15.6763, 15.6763, 15.6763, 15.6763, 15.6763, 15.6763, 
3006.72, 15.6642, 15.6642, 15.6642, 15.6642, 15.6642, 15.6642, 15.6642, 15.6642, 15.6642, 15.6642, 15.6642, 
3041.28, 15.6522, 15.6522, 15.6522, 15.6522, 15.6522, 15.6522, 15.6522, 15.6522, 15.6522, 15.6522, 15.6522, 
3075.84, 15.6401, 15.6401, 15.6401, 15.6401, 15.6401, 15.6401, 15.6401, 15.6401, 15.6401, 15.6401, 15.6401, 
3110.4, 15.6281, 15.6281, 15.6281, 15.6281, 15.6281, 15.6281, 15.6281, 15.6281, 15.6281, 15.6281, 15.6281, 
3144.96, 15.616, 15.616, 15.616, 15.616, 15.616, 15.616, 15.616, 15.616, 15.616, 15.616, 15.616, 
3179.52, 15.604, 15.604, 15.604, 15.604, 15.604, 15.604, 15.604, 15.604, 15.604, 15.604, 15.604, 
3214.08, 15.592, 15.592, 15.592, 15.592, 15.592, 15.592, 15.592, 15.592, 15.592, 15.592, 15.592, 
3248.64, 15.58, 15.58, 15.58, 15.58, 15.58, 15.58, 15.58, 15.58, 15.58, 15.58, 15.58, 
3283.2, 15.568, 15.568, 15.568, 15.568, 15.568, 15.568, 15.568, 15.568, 15.568, 15.568, 15.568, 
3317.76, 15.556, 15.556, 15.556, 15.556, 15.556, 15.556, 15.556, 15.556, 15.556, 15.556, 15.556, 
3352.32, 15.5441, 15.5441, 15.5441, 15.5441, 15.5441, 15.5441, 15.5441, 15.5441, 15.5441, 15.5441, 15.5441, 
3386.88, 15.5321, 15.5321, 15.5321, 15.5321, 15.5321, 15.5321, 15.5321, 15.5321, 15.5321, 15.5321, 15.5321, 
3421.44, 15.5202, 15.5202, 15.5202, 15.5202, 15.5202, 15.5202, 15.5202, 15.5202, 15.5202, 15.5202, 15.5202, 
3456, 15.5082, 15.5082, 15.5082, 15.5082, 15.5082, 15.5082, 15.5082, 15.5082, 15.5082, 15.5082, 15.5082, 
3490.56, 15.4963, 15.4963, 15.4963, 15.4963, 15.4963, 15.4963, 15.4963, 15.4963, 15.4963, 15.4963, 15.4963, 
3525.12, 15.4844, 15.4844, 15.4844, 15.4844, 15.4844, 15.4844, 15.4844, 15.4844, 15.4844, 15.4844, 15.4844, 
3559.68, 15.4725, 15.4725, 15.4725, 15.4725, 15.4725, 15.4725, 15.4725, 15.4725, 15.4725, 15.4725, 15.4725, 
3594.24, 15.4605, 15.4605, 15.4605, 15.4605, 15.4605, 15.4605, 15.4605, 15.4605, 15.4605, 15.4605, 15.4605, 
3628.8, 15.4487, 15.4487, 15.4487, 15.4487, 15.4487, 15.4487, 15.4487, 15.4487, 15.4487, 15.4487, 15.4487, 
3663.36, 15.4368, 15.4368, 15.4368, 15.4368, 15.4368, 15.4368, 15.4368, 15.4368, 15.4368, 15.4368, 15.4368, 
3697.92, 15.4249, 15.4249, 15.4249, 15.4249, 15.4249, 15.4249, 15.4249, 15.4249, 15.4249, 15.4249, 15.4249, 
3732.48, 15.413, 15.413, 15.413, 15.413, 15.413, 15.413, 15.413, 15.413, 15.413, 15.413, 15.413, 
3767.04, 15.4012, 15.4012, 15.4012, 15.4012, 15.4012, 15.4012, 15.4012, 15.4012, 15.4012, 15.4012, 15.4012, 
3801.6, 15.3893, 15.3893, 15.3893, 15.3893, 15.3893, 15.3893, 15.3893, 15.3893, 15.3893, 15.3893, 15.3893, 
3836.16, 15.3775, 15.3775, 15.3775, 15.3775, 15.3775, 15.3775, 15.3775, 15.3775, 15.3775, 15.3775, 15.3775, 
3870.72, 15.3657, 15.3657, 15.3657, 15.3657, 15.3657, 15.3657, 15.3657, 15.3657, 15.3657, 15.3657, 15.3657, 
3905.28, 15.3538, 15.3538, 15.3538, 15.3538, 15.3538, 15.3538, 15.3538, 15.3538, 15.3538, 15.3538, 15.3538, 
3939.84, 15.342, 15.342, 15.342, 15.342, 15.342, 15.342, 15.342, 15.342, 15.342, 15.342, 15.342, 
3974.4, 15.3302, 15.3302, 15.3302, 15.3302, 15.3302, 15.3302, 15.3302, 15.3302, 15.3302, 15.3302, 15.3302, 
4008.96, 15.3184, 15.3184, 15.3184, 15.3184, 15.3184, 15.3184, 15.3184, 15.3184, 15.3184, 15.3184, 15.3184, 
4043.52, 15.3067, 15.3067, 15.3067, 15.3067, 15.3067, 15.3067, 15.3067, 15.3067, 15.3067, 15.3067, 15.3067, 
4078.08, 15.2949, 15.2949, 15.2949, 15.2949, 15.2949, 15.2949, 15.2949, 15.2949, 15.2949, 15.2949, 15.2949, 
4112.64, 15.2831, 15.2831, 15.2831, 15.2831, 15.2831, 15.2831, 15.2831, 15.2831, 15.2831, 15.2831, 15.2831, 
4147.2, 15.2714, 15.2714, 15.2714, 15.2714, 15.2714, 15.2714, 15.2714, 15.2714, 15.2714, 15.2714, 15.2714, 
4181.76, 15.2596, 15.2596, 15.2596, 15.2596, 15.2596, 15.2596, 15.2596, 15.2596, 15.2596, 15.2596, 15.2596, 
4216.32, 15.2479, 15.2479, 15.2479, 15.2479, 15.2479, 15.2479, 15.2479, 15.2479, 15.2479, 15.2479, 15.2479, 
4250.88, 15.2362, 15.2362, 15.2362, 15.2362, 15.2362, 15.2362, 15.2362, 15.2362, 15.2362, 15.2362, 15.2362, 
4285.44, 15.2245, 15.2245, 15.2245, 15.2245, 15.2245, 15.2245, 15.2245, 15.2245, 15.2245, 15.2245, 15.2245, 
4320, 15.2128, 15.2128, 15.2128, 15.2128, 15.2128, 15.2128, 15.2128, 15.2128, 15.2128, 15.2128, 15.2128, 
4354.56, 15.2011, 15.2011, 15.2011, 15.2011, 15.2011, 15.2011, 15.2011, 15.2011, 15.2011, 15.2011, 15.2011, 
4389.12, 15.1894, 15.1894, 15.1894, 15.1894, 15.1894, 15.1894, 15.1894, 15.1894, 15.1894, 15.1894, 15.1894, 
4423.68, 15.1777, 15.1777, 15.1777, 15.1777, 15.1777, 15.1777, 15.1777, 15.1777, 15.1777, 15.1777, 15.1777, 
4458.24, 15.166, 15.166, 15.166, 15.166, 15.166, 15.166, 15.166, 15.166, 15.166, 15.166, 15.166, 
4492.8, 15.1544, 15.1544, 15.1544, 15.1544, 15.1544, 15.1544, 15.1544, 15.1544, 15.1544, 15.1544, 15.1544, 
4527.36, 15.1427, 15.1427, 15.1427, 15.1427, 15.1427, 15.1427, 15.1427, 15.1427, 15.1427, 15.1427, 15.1427, 
4561.92, 15.1311, 15.1311, 15.1311, 15.1311, 15.1311, 15.1311, 15.1311, 15.1311, 15.1311, 15.1311, 15.1311, 
4596.48, 15.1195, 15.1195, 15.1195, 15.1195, 15.1195, 15.1195, 15.1195, 15.1195, 15.1195, 15.1195, 15.1195, 
4631.04, 15.1078, 15.1078, 15.1078, 15.1078, 15.1078, 15.1078, 15.1078, 15.1078, 15.1078, 15.1078, 15.1078, 
4665.6, 15.0962, 15.0962, 15.0962, 15.0962, 15.0962, 15.0962, 15.0962, 15.0962, 15.0962, 15.0962, 15.0962, 
4700.16, 15.0846, 15.0846, 15.0846, 15.0846, 15.0846, 15.0846, 15.0846, 15.0846, 15.0846, 15.0846, 15.0846, 
4734.72, 15.073, 15.073, 15.073, 15.073, 15.073, 15.073, 15.073, 15.073, 15.073, 15.073, 15.073, 
4769.28, 15.0614, 15.0614, 15.0614, 15.0614, 15.0614, 15.0614, 15.0614, 15.0614, 15.0614, 15.0614, 15.0614, 
4803.84, 15.0499, 15.0499, 15.0499, 15.0499, 15.0499, 15.0499, 15.0499, 15.0499, 15.0499, 15.0499, 15.0499, 
4838.4, 15.0383, 15.0383, 15.0383, 15.0383, 15.0383, 15.0383, 15.0383, 15.0383, 15.0383, 15.0383, 15.0383, 
4872.96, 15.0268, 15.0268, 15.0268, 15.0268, 15.0268, 15.0268, 15.0268, 15.0268, 15.0268, 15.0268, 15.0268, 
4907.52, 15.0152, 15.0152, 15.0152, 15.0152, 15.0152, 15.0152, 15.0152, 15.0152, 15.0152, 15.0152, 15.0152, 
4942.08, 15.0037, 15.0037, 15.0037, 15.0037, 15.0037, 15.0037, 15.0037, 15.0037, 15.0037, 15.0037, 15.0037, 
4976.64, 14.9921, 14.9921, 14.9921, 14.9921, 14.9921, 14.9921, 14.9921, 14.9921, 14.9921, 14.9921, 14.9921, 
5011.2, 14.9806, 14.9806, 14.9806, 14.9806, 14.9806, 14.9806, 14.9806, 14.9806, 14.9806, 14.9806, 14.9806, 
5045.76, 14.9691, 14.9691, 14.9691, 14.9691, 14.9691, 14.9691, 14.9691, 14.9691, 14.9691, 14.9691, 14.9691, 
5080.32, 14.9576, 14.9576, 14.9576, 14.9576, 14.9576, 14.9576, 14.9576, 14.9576, 14.9576, 14.9576, 14.9576, 
5114.88, 14.9461, 14.9461, 14.9461, 14.9461, 14.9461, 14.9461, 14.9461, 14.9461, 14.9461, 14.9461, 14.9461, 
5149.44, 14.9347, 14.9347, 14.9347, 14.9347, 14.9347, 14.9347, 14.9347, 14.9347, 14.9347, 14.9347, 14.9347, 
5184, 14.9232, 14.9232, 14.9232, 14.9232, 14.9232, 14.9232, 14.9232, 14.9232, 14.9232, 14.9232, 14.9232, 
5218.56, 14.9117, 14.9117, 14.9117, 14.9117, 14.9117, 14.9117, 14.9117, 14.9117, 14.9117, 14.9117, 14.9117, 
5253.12, 14.9003, 14.9003, 14.9003, 14.9003, 14.9003, 14.9003, 14.9003, 14.9003, 14.9003, 14.9003, 14.9003, 
5287.68, 14.8888, 14.8888, 14.8888, 14.8888, 14.8888, 14.8888, 14.8888, 14.8888, 14.8888, 14.8888, 14.8888, 
5322.24, 14.8774, 14.8774, 14.8774, 14.8774, 14.8774, 14.8774, 14.8774, 14.8774, 14.8774, 14.8774, 14.8774, 
5356.8, 14.866, 14.866, 14.866, 14.866, 14.866, 14.866, 14.866, 14.866, 14.866, 14.866, 14.866, 
5391.36, 14.8546, 14.8546, 14.8546, 14.8546, 14.8546, 14.8546, 14.8546, 14.8546, 14.8546, 14.8546, 14.8546, 
5425.92, 14.8431, 14.8431, 14.8431, 14.8431, 14.8431, 14.8431, 14.8431, 14.8431, 14.8431, 14.8431, 14.8431, 
5460.48, 14.8317, 14.8317, 14.8317, 14.8317, 14.8317, 14.8317, 14.8317, 14.8317, 14.8317, 14.8317, 14.8317, 
5495.04, 14.8204, 14.8204, 14.8204, 14.8204, 14.8204, 14.8204, 14.8204, 14.8204, 14.8204, 14.8204, 14.8204, 
5529.6, 14.809, 14.809, 14.809, 14.809, 14.809, 14.809, 14.809, 14.809, 14.809, 14.809, 14.809, 
5564.16, 14.7976, 14.7976, 14.7976, 14.7976, 14.7976, 14.7976, 14.7976, 14.7976, 14.7976, 14.7976, 14.7976, 
5598.72, 14.7863, 14.7863, 14.7863, 14.7863, 14.7863, 14.7863, 14.7863, 14.7863, 14.7863, 14.7863, 14.7863, 
5633.28, 14.7749, 14.7749, 14.7749, 14.7749, 14.7749, 14.7749, 14.7749, 14.7749, 14.7749, 14.7749, 14.7749, 
5667.84, 14.7636, 14.7636, 14.7636, 14.7636, 14.7636, 14.7636, 14.7636, 14.7636, 14.7636, 14.7636, 14.7636, 
5702.4, 14.7522, 14.7522, 14.7522, 14.7522, 14.7522, 14.7522, 14.7522, 14.7522, 14.7522, 14.7522, 14.7522, 
5736.96, 14.7409, 14.7409, 14.7409, 14.7409, 14.7409, 14.7409, 14.7409, 14.7409, 14.7409, 14.7409, 14.7409, 
5771.52, 14.7296, 14.7296, 14.7296, 14.7296, 14.7296, 14.7296, 14.7296, 14.7296, 14.7296, 14.7296, 14.7296, 
5806.08, 14.7183, 14.7183, 14.7183, 14.7183, 14.7183, 14.7183, 14.7183, 14.7183, 14.7183, 14.7183, 14.7183, 
5840.64, 14.707, 14.707, 14.707, 14.707, 14.707, 14.707, 14.707, 14.707, 14.707, 14.707, 14.707, 
5875.2, 14.6957, 14.6957, 14.6957, 14.6957, 14.6957, 14.6957, 14.6957, 14.6957, 14.6957, 14.6957, 14.6957, 
5909.76, 14.6844, 14.6844, 14.6844, 14.6844, 14.6844, 14.6844, 14.6844, 14.6844, 14.6844, 14.6844, 14.6844, 
5944.32, 14.6732, 14.6732, 14.6732, 14.6732, 14.6732, 14.6732, 14.6732, 14.6732, 14.6732, 14.6732, 14.6732, 
5978.88, 14.6619, 14.6619, 14.6619, 14.6619, 14.6619, 14.6619, 14.6619, 14.6619, 14.6619, 14.6619, 14.6619, 
6013.44, 14.6507, 14.6507, 14.6507, 14.6507, 14.6507, 14.6507, 14.6507, 14.6507, 14.6507, 14.6507, 14.6507, 
6048, 14.6394, 14.6394, 14.6394, 14.6394, 14.6394, 14.6394, 14.6394, 14.6394, 14.6394, 14.6394, 14.6394, 
6082.56, 14.6282, 14.6282, 14.6282, 14.6282, 14.6282, 14.6282, 14.6282, 14.6282, 14.6282, 14.6282, 14.6282, 
6117.12, 14.617, 14.617, 14.617, 14.617, 14.617, 14.617, 14.617, 14.617, 14.617, 14.617, 14.617, 
6151.68, 14.6057, 14.6057, 14.6057, 14.6057, 14.6057, 14.6057, 14.6057, 14.6057, 14.6057, 14.6057, 14.6057, 
6186.24, 14.5945, 14.5945, 14.5945, 14.5945, 14.5945, 14.5945, 14.5945, 14.5945, 14.5945, 14.5945, 14.5945, 
6220.8, 14.5833, 14.5833, 14.5833, 14.5833, 14.5833, 14.5833, 14.5833, 14.5833, 14.5833, 14.5833, 14.5833, 
6255.36, 14.5722, 14.5722, 14.5722, 14.5722, 14.5722, 14.5722, 14.5722, 14.5722, 14.5722, 14.5722, 14.5722, 
6289.92, 14.561, 14.561, 14.561, 14.561, 14.561, 14.561, 14.561, 14.561, 14.561, 14.561, 14.561, 
6324.48, 14.5498, 14.5498, 14.5498, 14.5498, 14.5498, 14.5498, 14.5498, 14.5498, 14.5498, 14.5498, 14.5498, 
6359.04, 14.5387, 14.5387, 14.5387, 14.5387, 14.5387, 14.5387, 14.5387, 14.5387, 14.5387, 14.5387, 14.5387, 
6393.6, 14.5275, 14.5275, 14.5275, 14.5275, 14.5275, 14.5275, 14.5275, 14.5275, 14.5275, 14.5275, 14.5275, 
6428.16, 14.5164, 14.5164, 14.5164, 14.5164, 14.5164, 14.5164, 14.5164, 14.5164, 14.5164, 14.5164, 14.5164, 
6462.72, 14.5052, 14.5052, 14.5052, 14.5052, 14.5052, 14.5052, 14.5052, 14.5052, 14.5052, 14.5052, 14.5052, 
6497.28, 14.4941, 14.4941, 14.4941, 14.4941, 14.4941, 14.4941, 14.4941, 14.4941, 14.4941, 14.4941, 14.4941, 
6531.84, 14.483, 14.483, 14.483, 14.483, 14.483, 14.483, 14.483, 14.483, 14.483, 14.483, 14.483, 
6566.4, 14.4719, 14.4719, 14.4719, 14.4719, 14.4719, 14.4719, 14.4719, 14.4719, 14.4719, 14.4719, 14.4719, 
6600.96, 14.4608, 14.4608, 14.4608, 14.4608, 14.4608, 14.4608, 14.4608, 14.4608, 14.4608, 14.4608, 14.4608, 
6635.52, 14.4497, 14.4497, 14.4497, 14.4497, 14.4497, 14.4497, 14.4497, 14.4497, 14.4497, 14.4497, 14.4497, 
6670.08, 14.4386, 14.4386, 14.4386, 14.4386, 14.4386, 14.4386, 14.4386, 14.4386, 14.4386, 14.4386, 14.4386, 
