space, t=0.000000s, t=34560.000000s, t=69120.000000s, t=103680.000000s, t=138240.000000s, t=172800.000000s, t=207360.000000s, t=241920.000000s, t=276480.000000s, t=311040.000000s, t=345600.000000s, 
0.035325, 0, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 
0.035775, 0, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 
0.036225, 0, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 
0.036675, 0, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 
0.037125, 0, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 
0.037575, 0, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 
0.038025, 0, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 
0.038475, 0, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 
0.038925, 0, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 
0.039375, 0, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 
0.039825, 0, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 
