time, x=0.000500m, x=0.100500m, x=0.200500m, x=0.300500m, x=0.400500m, x=0.500500m, x=0.600500m, x=0.700500m, x=0.800500m, x=0.900500m, x=0.999500m, 
0.261, 0, 1.32729e-18, 0.00100476, 0.43384, 0.456495, 0.456495, 0.456495, 0.455321, 0.020809, 1.0544e-08, 5.20051e-19, 
0.262, 0, 9.09625e-19, 0.000872541, 0.430423, 0.455126, 0.455126, 0.455126, 0.454104, 0.0227245, 1.34215e-08, 7.58967e-19, 
0.263, 0, 6.22752e-19, 0.000756595, 0.426874, 0.45376, 0.45376, 0.45376, 0.452873, 0.0247713, 1.70454e-08, 1.10488e-18, 
0.264, 0, 4.2592e-19, 0.000655085, 0.423188, 0.452399, 0.452399, 0.452399, 0.451629, 0.0269539, 2.1599e-08, 1.60447e-18, 
0.265, 0, 2.91006e-19, 0.000566358, 0.419362, 0.451042, 0.451042, 0.451042, 0.450375, 0.0292767, 2.73076e-08, 2.32422e-18, 
0.266, 0, 1.98628e-19, 0.000488929, 0.415391, 0.449689, 0.449689, 0.449689, 0.449112, 0.0317435, 3.44479e-08, 3.35856e-18, 
0.267, 0, 1.3544e-19, 0.000421468, 0.411272, 0.44834, 0.44834, 0.44834, 0.447841, 0.034358, 4.33588e-08, 4.84138e-18, 
0.268, 0, 9.22622e-20, 0.000362786, 0.407003, 0.446995, 0.446995, 0.446995, 0.446565, 0.0371235, 5.44543e-08, 6.96193e-18, 
0.269, 0, 6.27875e-20, 0.000311822, 0.40258, 0.445654, 0.445654, 0.445654, 0.445284, 0.0400429, 6.8239e-08, 9.9871e-18, 
0.27, 0, 4.26872e-20, 0.00026763, 0.398003, 0.444317, 0.444317, 0.444317, 0.443998, 0.0431185, 8.53267e-08, 1.42924e-17, 
0.271, 0, 2.89935e-20, 0.000229371, 0.393268, 0.442984, 0.442984, 0.442984, 0.44271, 0.0463523, 1.06462e-07, 2.04046e-17, 
0.272, 0, 1.96736e-20, 0.0001963, 0.388377, 0.441655, 0.441655, 0.441655, 0.44142, 0.0497458, 1.32545e-07, 2.90616e-17, 
0.273, 0, 1.33368e-20, 0.000167758, 0.383327, 0.44033, 0.44033, 0.44033, 0.440129, 0.0532997, 1.64665e-07, 4.12935e-17, 
0.274, 0, 9.03244e-21, 0.000143162, 0.37812, 0.439009, 0.439009, 0.439009, 0.438837, 0.0570144, 2.04131e-07, 5.85355e-17, 
0.275, 0, 6.11148e-21, 0.000122, 0.372756, 0.437692, 0.437692, 0.437692, 0.437545, 0.0608897, 2.5252e-07, 8.27824e-17, 
0.276, 0, 4.13123e-21, 0.00010382, 0.367237, 0.436378, 0.436379, 0.436379, 0.436254, 0.0649245, 3.1172e-07, 1.168e-16, 
0.277, 0, 2.79001e-21, 8.82248e-05, 0.361565, 0.435069, 0.43507, 0.43507, 0.434963, 0.0691175, 3.83991e-07, 1.64414e-16, 
0.278, 0, 1.88247e-21, 7.48681e-05, 0.355742, 0.433764, 0.433765, 0.433765, 0.433674, 0.0734662, 4.7203e-07, 2.30905e-16, 
0.279, 0, 1.26896e-21, 6.34453e-05, 0.349773, 0.432463, 0.432463, 0.432463, 0.432386, 0.0779681, 5.79049e-07, 3.2354e-16, 
0.28, 0, 8.54616e-22, 5.36911e-05, 0.343661, 0.431165, 0.431166, 0.431166, 0.431101, 0.0826194, 7.08864e-07, 4.52302e-16, 
0.281, 0, 5.75037e-22, 4.5374e-05, 0.337412, 0.429871, 0.429872, 0.429872, 0.429817, 0.087416, 8.66002e-07, 6.30872e-16, 
0.282, 0, 3.86569e-22, 3.82928e-05, 0.33103, 0.428581, 0.428583, 0.428583, 0.428536, 0.0923532, 1.05581e-06, 8.77951e-16, 
0.283, 0, 2.59637e-22, 3.22726e-05, 0.324522, 0.427295, 0.427297, 0.427297, 0.427258, 0.0974254, 1.28461e-06, 1.21905e-15, 
0.284, 0, 1.74227e-22, 2.7162e-05, 0.317895, 0.426013, 0.426015, 0.426015, 0.425982, 0.102627, 1.55983e-06, 1.68887e-15, 
0.285, 0, 1.1681e-22, 2.28299e-05, 0.311156, 0.424735, 0.424737, 0.424737, 0.424709, 0.10795, 1.89021e-06, 2.33455e-15, 
0.286, 0, 7.82449e-23, 1.91628e-05, 0.304313, 0.42346, 0.423463, 0.423463, 0.423439, 0.113388, 2.286e-06, 3.21992e-15, 
0.287, 0, 5.23662e-23, 1.60633e-05, 0.297374, 0.422189, 0.422192, 0.422192, 0.422173, 0.118933, 2.75916e-06, 4.43125e-15, 
0.288, 0, 3.50159e-23, 1.34472e-05, 0.290348, 0.420922, 0.420926, 0.420926, 0.420909, 0.124577, 3.32368e-06, 6.08491e-15, 
0.289, 0, 2.33939e-23, 1.12422e-05, 0.283245, 0.419658, 0.419663, 0.419663, 0.419649, 0.130311, 3.99583e-06, 8.3374e-15, 
0.29, 0, 1.56158e-23, 9.38635e-06, 0.276075, 0.418398, 0.418404, 0.418404, 0.418392, 0.136124, 4.79452e-06, 1.13989e-14, 
0.291, 0, 1.04148e-23, 7.82658e-06, 0.268847, 0.417142, 0.417149, 0.417149, 0.417139, 0.142009, 5.74166e-06, 1.55507e-14, 
0.292, 0, 6.94011e-24, 6.51746e-06, 0.261573, 0.415889, 0.415897, 0.415897, 0.415889, 0.147954, 6.86263e-06, 2.11691e-14, 
0.293, 0, 4.62075e-24, 5.42025e-06, 0.254262, 0.41464, 0.41465, 0.41465, 0.414643, 0.153949, 8.18667e-06, 2.87557e-14, 
0.294, 0, 3.07392e-24, 4.50191e-06, 0.246926, 0.413394, 0.413406, 0.413406, 0.4134, 0.159983, 9.74749e-06, 3.89777e-14, 
0.295, 0, 2.04318e-24, 3.73434e-06, 0.239576, 0.412152, 0.412166, 0.412166, 0.412161, 0.166046, 1.15838e-05, 5.27213e-14, 
0.296, 0, 1.35693e-24, 3.09366e-06, 0.232224, 0.410913, 0.410929, 0.410929, 0.410925, 0.172127, 1.374e-05, 7.116e-14, 
0.297, 0, 9.00429e-25, 2.55962e-06, 0.22488, 0.409677, 0.409696, 0.409696, 0.409693, 0.178213, 1.6267e-05, 9.58456e-14, 
0.298, 0, 5.9701e-25, 2.11508e-06, 0.217555, 0.408445, 0.408467, 0.408467, 0.408465, 0.184295, 1.92226e-05, 1.28824e-13, 
0.299, 0, 3.9551e-25, 1.74552e-06, 0.210262, 0.407216, 0.407242, 0.407242, 0.40724, 0.190361, 2.2673e-05, 1.7279e-13, 
0.3, 0, 2.61806e-25, 1.43872e-06, 0.20301, 0.405989, 0.40602, 0.40602, 0.406018, 0.1964, 2.66932e-05, 2.31279e-13, 
0.301, 0, 1.7316e-25, 1.18436e-06, 0.195811, 0.404766, 0.404802, 0.404802, 0.404801, 0.202401, 3.13685e-05, 3.08928e-13, 
0.302, 0, 1.14437e-25, 9.73751e-07, 0.188675, 0.403545, 0.403588, 0.403588, 0.403586, 0.208353, 3.67951e-05, 4.11799e-13, 
0.303, 0, 7.55675e-26, 7.99597e-07, 0.181612, 0.402327, 0.402377, 0.402377, 0.402376, 0.214246, 4.30819e-05, 5.47802e-13, 
0.304, 0, 4.98607e-26, 6.55777e-07, 0.174633, 0.401112, 0.40117, 0.40117, 0.401169, 0.22007, 5.03516e-05, 7.27241e-13, 
0.305, 0, 3.28728e-26, 5.37164e-07, 0.167747, 0.399899, 0.399966, 0.399966, 0.399966, 0.225814, 5.87421e-05, 9.63501e-13, 
0.306, 0, 2.16557e-26, 4.39464e-07, 0.160963, 0.398688, 0.398766, 0.398766, 0.398766, 0.23147, 6.8408e-05, 1.27394e-12, 
0.307, 0, 1.4255e-26, 3.59096e-07, 0.15429, 0.397479, 0.39757, 0.39757, 0.39757, 0.237028, 7.95225e-05, 1.68103e-12, 
0.308, 0, 9.37615e-27, 2.93068e-07, 0.147736, 0.396272, 0.396377, 0.396377, 0.396377, 0.242479, 9.22791e-05, 2.21376e-12, 
0.309, 0, 6.16232e-27, 2.38892e-07, 0.141308, 0.395066, 0.395188, 0.395188, 0.395188, 0.247816, 0.000106894, 2.90954e-12, 
0.31, 0, 4.04696e-27, 1.94496e-07, 0.135015, 0.393862, 0.394003, 0.394003, 0.394002, 0.25303, 0.000123606, 3.81642e-12, 
0.311, 0, 2.65571e-27, 1.58161e-07, 0.128861, 0.392658, 0.392821, 0.392821, 0.39282, 0.258115, 0.000142681, 4.99611e-12, 
0.312, 0, 1.74141e-27, 1.28461e-07, 0.122854, 0.391456, 0.391642, 0.391642, 0.391642, 0.263064, 0.000164416, 6.52763e-12, 
0.313, 0, 1.14101e-27, 1.04214e-07, 0.116999, 0.390253, 0.390467, 0.390467, 0.390467, 0.267872, 0.000189135, 8.51199e-12, 
0.314, 0, 7.47057e-28, 8.44434e-08, 0.1113, 0.38905, 0.389296, 0.389296, 0.389296, 0.272532, 0.000217197, 1.1078e-11, 
0.315, 0, 4.88754e-28, 6.83432e-08, 0.105761, 0.387846, 0.388128, 0.388128, 0.388128, 0.277041, 0.000248999, 1.43897e-11, 
0.316, 0, 3.19524e-28, 5.52479e-08, 0.100387, 0.386642, 0.386964, 0.386964, 0.386963, 0.281393, 0.000284973, 1.86554e-11, 
0.317, 0, 2.08735e-28, 4.46097e-08, 0.0951789, 0.385436, 0.385803, 0.385803, 0.385803, 0.285586, 0.000325595, 2.41394e-11, 
0.318, 0, 1.36259e-28, 3.59781e-08, 0.0901404, 0.384227, 0.384645, 0.384645, 0.384645, 0.289617, 0.000371384, 3.11758e-11, 
0.319, 0, 8.88824e-29, 2.89832e-08, 0.0852729, 0.383016, 0.383491, 0.383491, 0.383491, 0.293483, 0.000422907, 4.01868e-11, 
0.32, 0, 5.79362e-29, 2.33214e-08, 0.0805775, 0.381801, 0.382341, 0.382341, 0.382341, 0.297183, 0.000480781, 5.17044e-11, 
0.321, 0, 3.77372e-29, 1.87441e-08, 0.0760547, 0.380582, 0.381194, 0.381194, 0.381194, 0.300715, 0.000545674, 6.63979e-11, 
0.322, 0, 2.45626e-29, 1.5048e-08, 0.0717046, 0.379358, 0.38005, 0.38005, 0.38005, 0.304079, 0.000618311, 8.51073e-11, 
0.323, 0, 1.5976e-29, 1.2067e-08, 0.0675266, 0.378128, 0.37891, 0.37891, 0.37891, 0.307275, 0.000699477, 1.08885e-10, 
0.324, 0, 1.03837e-29, 9.66567e-09, 0.0635199, 0.376891, 0.377773, 0.377773, 0.377773, 0.310303, 0.000790016, 1.39048e-10, 
0.325, 0, 6.74413e-30, 7.73347e-09, 0.059683, 0.375646, 0.37664, 0.37664, 0.37664, 0.313165, 0.000890838, 1.77238e-10, 
0.326, 0, 4.37717e-30, 6.1806e-09, 0.0560139, 0.374392, 0.37551, 0.37551, 0.37551, 0.315861, 0.00100292, 2.25501e-10, 
0.327, 0, 2.83893e-30, 4.93405e-09, 0.0525103, 0.373129, 0.374384, 0.374384, 0.374384, 0.318393, 0.00112731, 2.86381e-10, 
0.328, 0, 1.83998e-30, 3.93454e-09, 0.0491697, 0.371854, 0.37326, 0.37326, 0.37326, 0.320764, 0.00126511, 3.63035e-10, 
0.329, 0, 1.19171e-30, 3.13404e-09, 0.0459889, 0.370567, 0.372141, 0.372141, 0.372141, 0.322977, 0.00141753, 4.59371e-10, 
0.33, 0, 7.71305e-31, 2.49366e-09, 0.0429647, 0.369266, 0.371024, 0.371024, 0.371024, 0.325034, 0.00158583, 5.8022e-10, 
0.331, 0, 4.98865e-31, 1.98196e-09, 0.0400933, 0.367949, 0.369911, 0.369911, 0.369911, 0.326938, 0.00177136, 7.31545e-10, 
0.332, 0, 3.22436e-31, 1.57355e-09, 0.037371, 0.366616, 0.368801, 0.368801, 0.368801, 0.328694, 0.00197553, 9.20684e-10, 
0.333, 0, 2.08261e-31, 1.24794e-09, 0.0347935, 0.365265, 0.367695, 0.367695, 0.367695, 0.330305, 0.00219984, 1.15666e-09, 
0.334, 0, 1.34424e-31, 9.88638e-10, 0.0323567, 0.363893, 0.366592, 0.366592, 0.366592, 0.331774, 0.00244589, 1.45054e-09, 
0.335, 0, 8.67069e-32, 7.82374e-10, 0.030056, 0.3625, 0.365492, 0.365492, 0.365492, 0.333108, 0.00271533, 1.81587e-09, 
0.336, 0, 5.58907e-32, 6.18482e-10, 0.0278869, 0.361083, 0.364396, 0.364396, 0.364396, 0.334309, 0.0030099, 2.26921e-09, 
0.337, 0, 3.60027e-32, 4.88401e-10, 0.0258447, 0.35964, 0.363302, 0.363302, 0.363302, 0.335382, 0.00333142, 2.83076e-09, 
0.338, 0, 2.31763e-32, 3.85271e-10, 0.0239245, 0.35817, 0.362213, 0.362213, 0.362213, 0.336332, 0.00368179, 3.52513e-09, 
0.339, 0, 1.49096e-32, 3.03596e-10, 0.0221216, 0.356671, 0.361126, 0.361126, 0.361126, 0.337164, 0.00406298, 4.3822e-09, 
0.34, 0, 9.5852e-33, 2.38985e-10, 0.0204312, 0.355139, 0.360043, 0.360043, 0.360043, 0.337882, 0.00447704, 5.43823e-09, 
0.341, 0, 6.1582e-33, 1.87927e-10, 0.0188483, 0.353574, 0.358962, 0.358962, 0.358962, 0.338491, 0.00492607, 6.73714e-09, 
0.342, 0, 3.95388e-33, 1.47624e-10, 0.0173681, 0.351972, 0.357886, 0.357886, 0.357886, 0.338997, 0.00541225, 8.33199e-09, 
0.343, 0, 2.53696e-33, 1.15844e-10, 0.0159859, 0.350332, 0.356812, 0.356812, 0.356812, 0.339403, 0.00593782, 1.02868e-08, 
0.344, 0, 1.62676e-33, 9.08113e-11, 0.0146969, 0.348651, 0.355741, 0.355741, 0.355741, 0.339715, 0.00650508, 1.26787e-08, 
0.345, 0, 1.04245e-33, 7.1115e-11, 0.0134964, 0.346927, 0.354674, 0.354674, 0.354674, 0.339937, 0.00711635, 1.56003e-08, 
0.346, 0, 6.6759e-34, 5.56337e-11, 0.0123799, 0.345157, 0.35361, 0.35361, 0.35361, 0.340074, 0.00777403, 1.91629e-08, 
0.347, 0, 4.27258e-34, 4.34782e-11, 0.0113427, 0.343339, 0.352549, 0.352549, 0.352549, 0.34013, 0.00848053, 2.34995e-08, 
0.348, 0, 2.73273e-34, 3.39441e-11, 0.0103807, 0.34147, 0.351492, 0.351492, 0.351492, 0.34011, 0.00923829, 2.87695e-08, 
0.349, 0, 1.74675e-34, 2.6474e-11, 0.00948945, 0.339548, 0.350437, 0.350437, 0.350437, 0.340019, 0.0100498, 3.51629e-08, 
0.35, 0, 1.11582e-34, 2.0627e-11, 0.00866489, 0.337571, 0.349386, 0.349386, 0.349386, 0.33986, 0.0109174, 4.29059e-08, 
0.351, 0, 7.12339e-35, 1.60553e-11, 0.00790302, 0.335535, 0.348338, 0.348338, 0.348338, 0.339638, 0.0118437, 5.22677e-08, 
0.352, 0, 4.54477e-35, 1.24844e-11, 0.00719999, 0.333439, 0.347293, 0.347293, 0.347293, 0.339356, 0.0128311, 6.35679e-08, 
0.353, 0, 2.89781e-35, 9.69812e-12, 0.00655209, 0.33128, 0.346251, 0.346251, 0.346251, 0.339018, 0.013882, 7.71849e-08, 
0.354, 0, 1.84655e-35, 7.52622e-12, 0.00595578, 0.329055, 0.345212, 0.345212, 0.345212, 0.338629, 0.0149988, 9.35664e-08, 
0.355, 0, 1.17595e-35, 5.83497e-12, 0.00540765, 0.326763, 0.344176, 0.344176, 0.344176, 0.338191, 0.0161837, 1.13241e-07, 
0.356, 0, 7.48436e-36, 4.51934e-12, 0.00490445, 0.324401, 0.343144, 0.343144, 0.343144, 0.337708, 0.0174392, 1.36832e-07, 
0.357, 0, 4.76056e-36, 3.49694e-12, 0.00444309, 0.321967, 0.342114, 0.342115, 0.342115, 0.337183, 0.0187673, 1.65073e-07, 
0.358, 0, 3.02622e-36, 2.7032e-12, 0.00402062, 0.319459, 0.341088, 0.341088, 0.341088, 0.33662, 0.0201702, 1.98823e-07, 
0.359, 0, 1.92258e-36, 2.08761e-12, 0.00363427, 0.316875, 0.340065, 0.340065, 0.340065, 0.33602, 0.0216498, 2.39094e-07, 
0.36, 0, 1.2207e-36, 1.61065e-12, 0.00328138, 0.314213, 0.339044, 0.339045, 0.339045, 0.335388, 0.0232081, 2.87065e-07, 
0.361, 0, 7.74603e-37, 1.24147e-12, 0.00295946, 0.311473, 0.338027, 0.338028, 0.338028, 0.334725, 0.0248467, 3.44118e-07, 
0.362, 0, 4.91239e-37, 9.56004e-13, 0.00266617, 0.308651, 0.337013, 0.337014, 0.337014, 0.334034, 0.0265673, 4.11863e-07, 
0.363, 0, 3.11352e-37, 7.35476e-13, 0.00239928, 0.305748, 0.336002, 0.336002, 0.336002, 0.333318, 0.0283713, 4.92173e-07, 
0.364, 0, 1.97224e-37, 5.65283e-13, 0.00215672, 0.302761, 0.334994, 0.334994, 0.334994, 0.332578, 0.0302599, 5.87227e-07, 
0.365, 0, 1.24857e-37, 4.34064e-13, 0.00193654, 0.29969, 0.333989, 0.333989, 0.333989, 0.331816, 0.0322342, 6.99554e-07, 
0.366, 0, 7.89984e-38, 3.32993e-13, 0.00173694, 0.296535, 0.332987, 0.332988, 0.332988, 0.331036, 0.0342952, 8.32081e-07, 
0.367, 0, 4.99544e-38, 2.55217e-13, 0.00155619, 0.293294, 0.331988, 0.331989, 0.331989, 0.330238, 0.0364434, 9.88194e-07, 
0.368, 0, 3.15704e-38, 1.95425e-13, 0.00139273, 0.289968, 0.330991, 0.330993, 0.330993, 0.329423, 0.0386793, 1.1718e-06, 
0.369, 0, 1.99407e-38, 1.49503e-13, 0.00124508, 0.286557, 0.329998, 0.33, 0.33, 0.328595, 0.0410031, 1.38741e-06, 
0.37, 0, 1.2588e-38, 1.14266e-13, 0.00111187, 0.28306, 0.329008, 0.32901, 0.32901, 0.327753, 0.0434148, 1.64019e-06, 
0.371, 0, 7.94192e-39, 8.72541e-14, 0.000991831, 0.279479, 0.328021, 0.328023, 0.328023, 0.3269, 0.0459141, 1.9361e-06, 
0.372, 0, 5.00786e-39, 6.65668e-14, 0.000883794, 0.275814, 0.327036, 0.327039, 0.327039, 0.326037, 0.0485005, 2.28196e-06, 
0.373, 0, 3.156e-39, 5.0738e-14, 0.000786674, 0.272066, 0.326055, 0.326057, 0.326057, 0.325165, 0.0511732, 2.68558e-06, 
0.374, 0, 1.98783e-39, 3.86381e-14, 0.000699471, 0.268237, 0.325076, 0.325079, 0.325079, 0.324285, 0.0539311, 3.15587e-06, 
0.375, 0, 1.25136e-39, 2.93971e-14, 0.000621266, 0.264327, 0.3241, 0.324104, 0.324104, 0.323397, 0.0567729, 3.70302e-06, 
0.376, 0, 7.87314e-40, 2.23462e-14, 0.000551212, 0.26034, 0.323127, 0.323132, 0.323132, 0.322504, 0.059697, 4.3386e-06, 
0.377, 0, 4.9508e-40, 1.69713e-14, 0.000488535, 0.256277, 0.322157, 0.322162, 0.322162, 0.321605, 0.0627015, 5.0758e-06, 
0.378, 0, 3.11147e-40, 1.28776e-14, 0.000432523, 0.252141, 0.32119, 0.321196, 0.321196, 0.320702, 0.0657842, 5.92956e-06, 
0.379, 0, 1.95443e-40, 9.76278e-15, 0.000382525, 0.247934, 0.320225, 0.320232, 0.320232, 0.319795, 0.0689428, 6.91682e-06, 
0.38, 0, 1.22699e-40, 7.3948e-15, 0.000337948, 0.243658, 0.319263, 0.319272, 0.319272, 0.318884, 0.0721745, 8.05674e-06, 
0.381, 0, 7.69891e-41, 5.59624e-15, 0.000298249, 0.239319, 0.318304, 0.318314, 0.318314, 0.317972, 0.0754764, 9.37094e-06, 
0.382, 0, 4.82819e-41, 4.23141e-15, 0.000262937, 0.234918, 0.317348, 0.317359, 0.317359, 0.317057, 0.0788454, 1.08838e-05, 
0.383, 0, 3.02628e-41, 3.19665e-15, 0.000231561, 0.23046, 0.316394, 0.316407, 0.316407, 0.31614, 0.0822779, 1.26228e-05, 
0.384, 0, 1.89585e-41, 2.41283e-15, 0.000203715, 0.225948, 0.315443, 0.315457, 0.315457, 0.315223, 0.0857702, 1.46188e-05, 
0.385, 0, 1.18705e-41, 1.81963e-15, 0.00017903, 0.221387, 0.314494, 0.314511, 0.314511, 0.314305, 0.0893186, 1.69063e-05, 
0.386, 0, 7.42858e-42, 1.37108e-15, 0.000157173, 0.216781, 0.313548, 0.313568, 0.313568, 0.313386, 0.0929188, 1.9524e-05, 
0.387, 0, 4.6464e-42, 1.03222e-15, 0.00013784, 0.212134, 0.312604, 0.312627, 0.312627, 0.312467, 0.0965665, 2.25153e-05, 
0.388, 0, 2.9047e-42, 7.76441e-16, 0.00012076, 0.207451, 0.311663, 0.311689, 0.311689, 0.311549, 0.100257, 2.59286e-05, 
0.389, 0, 1.81494e-42, 5.83545e-16, 0.000105687, 0.202738, 0.310724, 0.310754, 0.310754, 0.310631, 0.103986, 2.98175e-05, 
0.39, 0, 1.13344e-42, 4.382e-16, 9.23995e-05, 0.197998, 0.309787, 0.309822, 0.309822, 0.309714, 0.107749, 3.4242e-05, 
0.391, 0, 7.07475e-43, 3.28778e-16, 8.06998e-05, 0.193237, 0.308853, 0.308892, 0.308892, 0.308798, 0.11154, 3.92686e-05, 
0.392, 0, 4.4137e-43, 2.46472e-16, 7.04092e-05, 0.188461, 0.307921, 0.307965, 0.307965, 0.307884, 0.115355, 4.4971e-05, 
0.393, 0, 2.75216e-43, 1.84616e-16, 6.1368e-05, 0.183675, 0.30699, 0.307042, 0.307042, 0.30697, 0.119188, 5.14308e-05, 
0.394, 0, 1.71524e-43, 1.38168e-16, 5.34333e-05, 0.178883, 0.306062, 0.30612, 0.30612, 0.306058, 0.123034, 5.87382e-05, 
0.395, 0, 1.06846e-43, 1.0332e-16, 4.64773e-05, 0.174091, 0.305135, 0.305202, 0.305202, 0.305148, 0.126888, 6.69925e-05, 
0.396, 0, 6.65232e-44, 7.71971e-17, 4.03858e-05, 0.169305, 0.30421, 0.304287, 0.304287, 0.304239, 0.130744, 7.63032e-05, 
0.397, 0, 4.13972e-44, 5.76315e-17, 3.50573e-05, 0.164531, 0.303287, 0.303374, 0.303374, 0.303333, 0.134598, 8.67908e-05, 
0.398, 0, 2.57486e-44, 4.29895e-17, 3.04011e-05, 0.159772, 0.302365, 0.302464, 0.302464, 0.302428, 0.138443, 9.85873e-05, 
0.399, 0, 1.60074e-44, 3.20413e-17, 2.63369e-05, 0.155035, 0.301444, 0.301556, 0.301556, 0.301525, 0.142274, 0.000111838, 
0.4, 0, 9.9466e-45, 2.38618e-17, 2.27932e-05, 0.150326, 0.300525, 0.300651, 0.300651, 0.300625, 0.146086, 0.0001267, 
0.401, 0, 6.17754e-45, 1.77559e-17, 1.97066e-05, 0.145648, 0.299606, 0.29975, 0.29975, 0.299726, 0.149875, 0.000143347, 
0.402, 0, 3.83482e-45, 1.32018e-17, 1.70211e-05, 0.141008, 0.298688, 0.29885, 0.29885, 0.29883, 0.153634, 0.000161967, 
0.403, 0, 2.37937e-45, 9.80782e-18, 1.46869e-05, 0.13641, 0.297771, 0.297954, 0.297954, 0.297936, 0.157358, 0.000182766, 
0.404, 0, 1.47561e-45, 7.28055e-18, 1.26603e-05, 0.131859, 0.296854, 0.29706, 0.29706, 0.297045, 0.161044, 0.000205967, 
0.405, 0, 9.14679e-46, 5.40019e-18, 1.09026e-05, 0.127359, 0.295937, 0.296169, 0.296169, 0.296156, 0.164685, 0.00023181, 
0.406, 0, 5.66708e-46, 4.00229e-18, 9.37967e-06, 0.122916, 0.29502, 0.29528, 0.29528, 0.295269, 0.168278, 0.000260558, 
0.407, 0, 3.50948e-46, 2.9639e-18, 8.06158e-06, 0.118533, 0.294102, 0.294394, 0.294394, 0.294385, 0.171817, 0.000292493, 
0.408, 0, 2.1723e-46, 2.19319e-18, 6.92195e-06, 0.114214, 0.293183, 0.293511, 0.293511, 0.293503, 0.1753, 0.000327921, 
0.409, 0, 1.34397e-46, 1.62161e-18, 5.93764e-06, 0.109964, 0.292263, 0.292631, 0.292631, 0.292624, 0.17872, 0.000367171, 
0.41, 0, 8.31107e-47, 1.19806e-18, 5.08836e-06, 0.105786, 0.291342, 0.291753, 0.291753, 0.291747, 0.182075, 0.000410595, 
0.411, 0, 5.13712e-47, 8.84442e-19, 4.35633e-06, 0.101684, 0.290419, 0.290877, 0.290877, 0.290872, 0.185361, 0.000458574, 
0.412, 0, 3.1738e-47, 6.52415e-19, 3.72602e-06, 0.09766, 0.289493, 0.290005, 0.290005, 0.29, 0.188575, 0.000511514, 
0.413, 0, 1.95992e-47, 4.80886e-19, 3.18384e-06, 0.093718, 0.288565, 0.289135, 0.289135, 0.289131, 0.191713, 0.00056985, 
0.414, 0, 1.20975e-47, 3.54182e-19, 2.71795e-06, 0.0898605, 0.287633, 0.288267, 0.288267, 0.288264, 0.194772, 0.000634045, 
0.415, 0, 7.46365e-48, 2.60661e-19, 2.31802e-06, 0.0860899, 0.286698, 0.287403, 0.287403, 0.2874, 0.19775, 0.000704596, 
0.416, 0, 4.60266e-48, 1.91688e-19, 1.97505e-06, 0.0824084, 0.285758, 0.28654, 0.28654, 0.286538, 0.200645, 0.000782028, 
0.417, 0, 2.83705e-48, 1.40858e-19, 1.68122e-06, 0.0788179, 0.284814, 0.285681, 0.285681, 0.285679, 0.203453, 0.000866902, 
0.418, 0, 1.74795e-48, 1.03429e-19, 1.42976e-06, 0.0753202, 0.283864, 0.284824, 0.284824, 0.284822, 0.206173, 0.000959808, 
0.419, 0, 1.07645e-48, 7.58875e-20, 1.21476e-06, 0.0719167, 0.282908, 0.283969, 0.283969, 0.283968, 0.208804, 0.00106138, 
0.42, 0, 6.62616e-49, 5.56382e-20, 1.03112e-06, 0.0686085, 0.281945, 0.283117, 0.283117, 0.283116, 0.211343, 0.00117227, 
0.421, 0, 4.07695e-49, 4.07615e-20, 8.7442e-07, 0.0653966, 0.280975, 0.282268, 0.282268, 0.282267, 0.21379, 0.00129318, 
0.422, 0, 2.50735e-49, 2.98402e-20, 7.40842e-07, 0.0622816, 0.279996, 0.281421, 0.281421, 0.28142, 0.216144, 0.00142485, 
0.423, 0, 1.54135e-49, 2.18289e-20, 6.27085e-07, 0.0592641, 0.279009, 0.280577, 0.280577, 0.280576, 0.218404, 0.00156804, 
0.424, 0, 9.47095e-50, 1.59565e-20, 5.30302e-07, 0.0563441, 0.278012, 0.279735, 0.279735, 0.279735, 0.22057, 0.00172357, 
0.425, 0, 5.81694e-50, 1.16553e-20, 4.48041e-07, 0.0535218, 0.277004, 0.278896, 0.278896, 0.278895, 0.222641, 0.00189229, 
0.426, 0, 3.57112e-50, 8.5073e-21, 3.78192e-07, 0.0507967, 0.275984, 0.278059, 0.278059, 0.278059, 0.224618, 0.00207506, 
0.427, 0, 2.19142e-50, 6.20498e-21, 3.18938e-07, 0.0481686, 0.274952, 0.277225, 0.277225, 0.277225, 0.2265, 0.00227283, 
0.428, 0, 1.34417e-50, 4.52243e-21, 2.68722e-07, 0.0456367, 0.273907, 0.276393, 0.276393, 0.276393, 0.228289, 0.00248653, 
0.429, 0, 8.24133e-51, 3.29373e-21, 2.26205e-07, 0.0432003, 0.272847, 0.275564, 0.275564, 0.275564, 0.229984, 0.00271717, 
0.43, 0, 5.0507e-51, 2.39712e-21, 1.90241e-07, 0.0408581, 0.271772, 0.274738, 0.274738, 0.274737, 0.231587, 0.00296577, 
0.431, 0, 3.09399e-51, 1.74332e-21, 1.5985e-07, 0.0386092, 0.27068, 0.273913, 0.273913, 0.273913, 0.233098, 0.00323339, 
0.432, 0, 1.89452e-51, 1.26693e-21, 1.34193e-07, 0.0364521, 0.269571, 0.273092, 0.273092, 0.273091, 0.234519, 0.00352112, 
0.433, 0, 1.15956e-51, 9.20061e-22, 1.12552e-07, 0.0343853, 0.268442, 0.272272, 0.272272, 0.272272, 0.235851, 0.0038301, 
