space, t=0.000000s, t=0.100000s, t=0.200000s, t=0.300000s, t=0.400000s, t=0.500000s, t=0.600000s, t=0.700000s, t=0.800000s, t=0.900000s, t=1.000000s, 
0.8335, 0, 2.71525e-31, 1.47872e-09, 0.0358368, 0.298438, 0.222628, 0.164852, 0.122029, 0.0716799, 0.00359403, 2.34249e-06, 
0.8345, 0, 1.75668e-31, 1.17373e-09, 0.0333888, 0.29819, 0.222628, 0.164852, 0.122033, 0.0723063, 0.00377653, 2.59117e-06, 
0.8355, 0, 1.13575e-31, 9.30648e-10, 0.0310724, 0.297918, 0.222628, 0.164852, 0.122036, 0.0729196, 0.00396614, 2.86444e-06, 
0.8365, 0, 7.33809e-32, 7.37123e-10, 0.0288835, 0.297621, 0.222628, 0.164852, 0.122039, 0.0735197, 0.00416303, 3.16455e-06, 
0.8375, 0, 4.73801e-32, 5.83222e-10, 0.026818, 0.297296, 0.222628, 0.164852, 0.122042, 0.0741065, 0.00436733, 3.49392e-06, 
0.8385, 0, 3.05719e-32, 4.60967e-10, 0.0248717, 0.296942, 0.222628, 0.164852, 0.122044, 0.07468, 0.00457919, 3.85517e-06, 
0.8395, 0, 1.97135e-32, 3.63955e-10, 0.0230402, 0.296557, 0.222628, 0.164852, 0.122047, 0.0752401, 0.00479877, 4.25112e-06, 
0.8405, 0, 1.27034e-32, 2.8706e-10, 0.0213192, 0.296138, 0.222628, 0.164852, 0.122049, 0.0757869, 0.0050262, 4.68482e-06, 
0.8415, 0, 8.18079e-33, 2.26175e-10, 0.0197041, 0.295684, 0.222628, 0.164852, 0.122051, 0.0763203, 0.00526162, 5.15956e-06, 
0.8425, 0, 5.26489e-33, 1.78018e-10, 0.0181906, 0.295192, 0.222628, 0.164852, 0.122053, 0.0768404, 0.00550515, 5.67891e-06, 
0.8435, 0, 3.38613e-33, 1.39971e-10, 0.0167741, 0.294659, 0.222628, 0.164852, 0.122054, 0.0773473, 0.00575693, 6.24667e-06, 
0.8445, 0, 2.17641e-33, 1.09942e-10, 0.0154503, 0.294084, 0.222628, 0.164852, 0.122056, 0.0778409, 0.00601707, 6.86696e-06, 
0.8455, 0, 1.39798e-33, 8.6267e-11, 0.0142147, 0.293464, 0.222628, 0.164852, 0.122057, 0.0783213, 0.00628569, 7.54421e-06, 
0.8465, 0, 8.974e-34, 6.76213e-11, 0.0130631, 0.292797, 0.222628, 0.164852, 0.122058, 0.0787887, 0.00656289, 8.28318e-06, 
0.8475, 0, 5.75701e-34, 5.29519e-11, 0.0119911, 0.292079, 0.222628, 0.164852, 0.122059, 0.0792431, 0.00684877, 9.08897e-06, 
0.8485, 0, 3.69093e-34, 4.14229e-11, 0.0109946, 0.291309, 0.222628, 0.164852, 0.12206, 0.0796846, 0.00714343, 9.96706e-06, 
0.8495, 0, 2.36485e-34, 3.23715e-11, 0.0100694, 0.290484, 0.222628, 0.164852, 0.122061, 0.0801133, 0.00744695, 1.09233e-05, 
0.8505, 0, 1.51427e-34, 2.52726e-11, 0.0092117, 0.289601, 0.222628, 0.164852, 0.122062, 0.0805295, 0.00775941, 1.19641e-05, 
0.8515, 0, 9.69018e-35, 1.97108e-11, 0.00841751, 0.288658, 0.222628, 0.164852, 0.122063, 0.0809331, 0.00808087, 1.3096e-05, 
0.8525, 0, 6.19719e-35, 1.53578e-11, 0.0076831, 0.287652, 0.222628, 0.164852, 0.122064, 0.0813244, 0.0084114, 1.43264e-05, 
0.8535, 0, 3.96088e-35, 1.19542e-11, 0.00700487, 0.28658, 0.222628, 0.164852, 0.122064, 0.0817036, 0.00875104, 1.5663e-05, 
0.8545, 0, 2.53002e-35, 9.29585e-12, 0.00637932, 0.28544, 0.222628, 0.164852, 0.122065, 0.0820707, 0.00909985, 1.71139e-05, 
0.8555, 0, 1.61508e-35, 7.22155e-12, 0.00580312, 0.284229, 0.222628, 0.164852, 0.122065, 0.082426, 0.00945784, 1.8688e-05, 
0.8565, 0, 1.03039e-35, 5.60464e-12, 0.00527304, 0.282946, 0.222628, 0.164852, 0.122066, 0.0827697, 0.00982504, 2.03946e-05, 
0.8575, 0, 6.56977e-36, 4.34554e-12, 0.00478602, 0.281586, 0.222628, 0.164852, 0.122066, 0.083102, 0.0102015, 2.22438e-05, 
0.8585, 0, 4.18638e-36, 3.36604e-12, 0.00433913, 0.280149, 0.222628, 0.164852, 0.122067, 0.083423, 0.0105871, 2.42462e-05, 
0.8595, 0, 2.66605e-36, 2.60481e-12, 0.00392959, 0.278632, 0.222627, 0.164852, 0.122067, 0.0837329, 0.010982, 2.64132e-05, 
0.8605, 0, 1.69685e-36, 2.01381e-12, 0.00355474, 0.277033, 0.222627, 0.164852, 0.122067, 0.0840321, 0.0113861, 2.87567e-05, 
0.8615, 0, 1.07935e-36, 1.55541e-12, 0.00321209, 0.275349, 0.222627, 0.164852, 0.122068, 0.0843206, 0.0117993, 3.12896e-05, 
0.8625, 0, 6.8616e-37, 1.20021e-12, 0.00289925, 0.27358, 0.222627, 0.164852, 0.122068, 0.0845987, 0.0122216, 3.40255e-05, 
0.8635, 0, 4.3595e-37, 9.25252e-13, 0.00261399, 0.271722, 0.222627, 0.164852, 0.122068, 0.0848667, 0.012653, 3.69788e-05, 
0.8645, 0, 2.7682e-37, 7.12612e-13, 0.00235419, 0.269776, 0.222627, 0.164852, 0.122069, 0.0851248, 0.0130934, 4.01648e-05, 
0.8655, 0, 1.75673e-37, 5.48326e-13, 0.00211789, 0.267739, 0.222627, 0.164852, 0.122069, 0.0853731, 0.0135427, 4.35998e-05, 
0.8665, 0, 1.11421e-37, 4.2152e-13, 0.00190321, 0.265609, 0.222627, 0.164852, 0.122069, 0.0856119, 0.0140009, 4.73007e-05, 
0.8675, 0, 7.06282e-38, 3.23738e-13, 0.00170843, 0.263388, 0.222627, 0.164852, 0.122069, 0.0858416, 0.0144678, 5.12859e-05, 
0.8685, 0, 4.47449e-38, 2.48409e-13, 0.0015319, 0.261072, 0.222627, 0.164852, 0.122069, 0.0860622, 0.0149433, 5.55745e-05, 
0.8695, 0, 2.8331e-38, 1.90432e-13, 0.00137212, 0.258662, 0.222627, 0.164852, 0.122069, 0.086274, 0.0154273, 6.01866e-05, 
0.8705, 0, 1.79282e-38, 1.45852e-13, 0.00122767, 0.256158, 0.222626, 0.164852, 0.122069, 0.0864773, 0.0159196, 6.51438e-05, 
0.8715, 0, 1.13388e-38, 1.11607e-13, 0.00109723, 0.25356, 0.222626, 0.164852, 0.12207, 0.0866724, 0.0164202, 7.04685e-05, 
0.8725, 0, 7.16734e-39, 8.53239e-14, 0.000979598, 0.250867, 0.222626, 0.164852, 0.12207, 0.0868593, 0.0169288, 7.61844e-05, 
0.8735, 0, 4.528e-39, 6.51715e-14, 0.000873631, 0.24808, 0.222626, 0.164852, 0.12207, 0.0870384, 0.0174452, 8.23165e-05, 
0.8745, 0, 2.859e-39, 4.97339e-14, 0.000778288, 0.2452, 0.222625, 0.164852, 0.12207, 0.08721, 0.0179694, 8.88912e-05, 
0.8755, 0, 1.8042e-39, 3.79189e-14, 0.000692607, 0.242228, 0.222625, 0.164852, 0.12207, 0.0873742, 0.018501, 9.5936e-05, 
0.8765, 0, 1.13793e-39, 2.88849e-14, 0.000615699, 0.239166, 0.222624, 0.164852, 0.12207, 0.0875312, 0.01904, 0.00010348, 
0.8775, 0, 7.17318e-40, 2.19836e-14, 0.000546747, 0.236013, 0.222624, 0.164852, 0.12207, 0.0876814, 0.019586, 0.000111554, 
0.8785, 0, 4.5193e-40, 1.67163e-14, 0.000485001, 0.232774, 0.222623, 0.164852, 0.12207, 0.0878248, 0.0201389, 0.000120189, 
0.8795, 0, 2.84575e-40, 1.26998e-14, 0.000429771, 0.229448, 0.222622, 0.164852, 0.12207, 0.0879618, 0.0206984, 0.000129419, 
0.8805, 0, 1.79098e-40, 9.6399e-15, 0.000380427, 0.22604, 0.222621, 0.164852, 0.12207, 0.0880926, 0.0212642, 0.000139279, 
0.8815, 0, 1.12655e-40, 7.31083e-15, 0.000336394, 0.222551, 0.22262, 0.164852, 0.12207, 0.0882174, 0.0218362, 0.000149806, 
0.8825, 0, 7.08237e-41, 5.53964e-15, 0.000297144, 0.218984, 0.222619, 0.164852, 0.12207, 0.0883363, 0.022414, 0.000161038, 
0.8835, 0, 4.45018e-41, 4.1939e-15, 0.000262198, 0.215343, 0.222617, 0.164852, 0.12207, 0.0884497, 0.0229973, 0.000173015, 
0.8845, 0, 2.79478e-41, 3.17233e-15, 0.000231121, 0.211631, 0.222616, 0.164852, 0.12207, 0.0885577, 0.023586, 0.000185779, 
0.8855, 0, 1.75425e-41, 2.39753e-15, 0.000203514, 0.207851, 0.222614, 0.164852, 0.12207, 0.0886604, 0.0241796, 0.000199373, 
0.8865, 0, 1.10054e-41, 1.81041e-15, 0.000179018, 0.204008, 0.222612, 0.164852, 0.12207, 0.0887582, 0.024778, 0.000213842, 
0.8875, 0, 6.90074e-42, 1.3659e-15, 0.000157307, 0.200105, 0.222609, 0.164852, 0.12207, 0.0888512, 0.0253807, 0.000229234, 
0.8885, 0, 4.32474e-42, 1.02965e-15, 0.000138086, 0.196147, 0.222606, 0.164852, 0.12207, 0.0889396, 0.0259875, 0.000245598, 
0.8895, 0, 2.70895e-42, 7.75518e-16, 0.000121089, 0.192138, 0.222603, 0.164852, 0.12207, 0.0890235, 0.0265981, 0.000262985, 
0.8905, 0, 1.69598e-42, 5.83616e-16, 0.000106075, 0.188082, 0.222599, 0.164852, 0.12207, 0.0891032, 0.0272121, 0.000281447, 
0.8915, 0, 1.06125e-42, 4.38831e-16, 9.28271e-05, 0.183985, 0.222595, 0.164852, 0.12207, 0.0891788, 0.0278292, 0.00030104, 
0.8925, 0, 6.63731e-43, 3.29688e-16, 8.11507e-05, 0.179852, 0.22259, 0.164852, 0.12207, 0.0892505, 0.0284491, 0.00032182, 
0.8935, 0, 4.14905e-43, 2.47483e-16, 7.08708e-05, 0.175687, 0.222585, 0.164852, 0.12207, 0.0893185, 0.0290714, 0.000343847, 
0.8945, 0, 2.59231e-43, 1.85621e-16, 6.18302e-05, 0.171495, 0.222579, 0.164852, 0.12207, 0.0893829, 0.0296958, 0.000367181, 
0.8955, 0, 1.61885e-43, 1.39107e-16, 5.38882e-05, 0.167283, 0.222572, 0.164852, 0.12207, 0.0894439, 0.0303219, 0.000391885, 
0.8965, 0, 1.01044e-43, 1.04163e-16, 4.69189e-05, 0.163054, 0.222564, 0.164852, 0.12207, 0.0895016, 0.0309495, 0.000418024, 
0.8975, 0, 6.30371e-44, 7.79329e-17, 4.08098e-05, 0.158815, 0.222555, 0.164852, 0.12207, 0.0895562, 0.0315781, 0.000445666, 
0.8985, 0, 3.93069e-44, 5.82603e-17, 3.54605e-05, 0.15457, 0.222545, 0.164852, 0.12207, 0.0896078, 0.0322074, 0.00047488, 
0.8995, 0, 2.44978e-44, 4.35182e-17, 3.07815e-05, 0.150326, 0.222534, 0.164852, 0.12207, 0.0896565, 0.032837, 0.000505736, 
0.9005, 0, 1.52607e-44, 3.248e-17, 2.66932e-05, 0.146086, 0.222521, 0.164852, 0.12207, 0.0897026, 0.0334667, 0.000538309, 
0.9015, 0, 9.50182e-45, 2.4222e-17, 2.31249e-05, 0.141858, 0.222507, 0.164852, 0.12207, 0.089746, 0.034096, 0.000572673, 
0.9025, 0, 5.91329e-45, 1.80491e-17, 2.00138e-05, 0.137645, 0.222491, 0.164852, 0.122071, 0.089787, 0.0347246, 0.000608906, 
0.9035, 0, 3.67826e-45, 1.34385e-17, 1.7304e-05, 0.133453, 0.222473, 0.164852, 0.122071, 0.0898257, 0.0353521, 0.000647087, 
0.9045, 0, 2.28689e-45, 9.99773e-18, 1.49464e-05, 0.129287, 0.222453, 0.164852, 0.122071, 0.0898621, 0.0359783, 0.000687298, 
0.9055, 0, 1.42115e-45, 7.432e-18, 1.28974e-05, 0.125151, 0.222431, 0.164852, 0.122071, 0.0898964, 0.0366027, 0.000729621, 
0.9065, 0, 8.82732e-46, 5.52034e-18, 1.11183e-05, 0.121052, 0.222406, 0.164852, 0.122071, 0.0899288, 0.0372251, 0.000774143, 
0.9075, 0, 5.48037e-46, 4.09716e-18, 9.57528e-06, 0.116993, 0.222379, 0.164852, 0.122071, 0.0899592, 0.037845, 0.000820949, 
0.9085, 0, 3.40084e-46, 3.03849e-18, 8.23838e-06, 0.112978, 0.222348, 0.164852, 0.122071, 0.0899877, 0.0384623, 0.00087013, 
0.9095, 0, 2.10939e-46, 2.25161e-18, 7.08126e-06, 0.109013, 0.222314, 0.164852, 0.122071, 0.0900146, 0.0390764, 0.000921775, 
0.9105, 0, 1.30775e-46, 1.66721e-18, 6.08077e-06, 0.1051, 0.222277, 0.164852, 0.122071, 0.0900399, 0.0396872, 0.000975976, 
0.9115, 0, 8.10383e-47, 1.23353e-18, 5.2166e-06, 0.101245, 0.222235, 0.164852, 0.122071, 0.0900636, 0.0402943, 0.00103283, 
0.9125, 0, 5.01941e-47, 9.11956e-19, 4.47094e-06, 0.097451, 0.222189, 0.164852, 0.122071, 0.0900858, 0.0408974, 0.00109243, 
0.9135, 0, 3.10753e-47, 6.73694e-19, 3.82819e-06, 0.093721, 0.222138, 0.164852, 0.122071, 0.0901067, 0.0414962, 0.00115487, 
0.9145, 0, 1.92299e-47, 4.97299e-19, 3.27471e-06, 0.0900585, 0.222082, 0.164852, 0.122071, 0.0901263, 0.0420904, 0.00122025, 
0.9155, 0, 1.18943e-47, 3.6681e-19, 2.79859e-06, 0.0864667, 0.22202, 0.164852, 0.122071, 0.0901446, 0.0426797, 0.00128867, 
0.9165, 0, 7.35364e-48, 2.70354e-19, 2.38942e-06, 0.0829483, 0.221952, 0.164852, 0.122071, 0.0901618, 0.0432639, 0.00136023, 
0.9175, 0, 4.54432e-48, 1.99111e-19, 2.03814e-06, 0.0795058, 0.221877, 0.164852, 0.122071, 0.0901779, 0.0438427, 0.00143504, 
0.9185, 0, 2.80697e-48, 1.46531e-19, 1.73687e-06, 0.0761415, 0.221796, 0.164852, 0.122071, 0.0901929, 0.0444158, 0.00151319, 
0.9195, 0, 1.73305e-48, 1.07755e-19, 1.47873e-06, 0.0728575, 0.221706, 0.164852, 0.122071, 0.090207, 0.0449829, 0.00159478, 
0.9205, 0, 1.06952e-48, 7.91808e-20, 1.25778e-06, 0.0696557, 0.221608, 0.164852, 0.122071, 0.0902201, 0.0455439, 0.00167993, 
0.9215, 0, 6.59741e-49, 5.81403e-20, 1.06885e-06, 0.0665375, 0.221501, 0.164852, 0.122071, 0.0902324, 0.0460984, 0.00176874, 
0.9225, 0, 4.06784e-49, 4.2659e-20, 9.07448e-07, 0.0635042, 0.221383, 0.164852, 0.122071, 0.0902439, 0.0466464, 0.0018613, 
0.9235, 0, 2.50704e-49, 3.12768e-20, 7.69704e-07, 0.0605571, 0.221256, 0.164852, 0.122071, 0.0902546, 0.0471875, 0.00195773, 
0.9245, 0, 1.54443e-49, 2.29147e-20, 6.52264e-07, 0.0576968, 0.221117, 0.164852, 0.122071, 0.0902646, 0.0477216, 0.00205813, 
0.9255, 0, 9.51006e-50, 1.67759e-20, 5.52233e-07, 0.0549239, 0.220966, 0.164852, 0.122071, 0.0902739, 0.0482484, 0.0021626, 
0.9265, 0, 5.8534e-50, 1.22727e-20, 4.67112e-07, 0.052239, 0.220802, 0.164852, 0.122071, 0.0902826, 0.0487679, 0.00227126, 
0.9275, 0, 3.60117e-50, 8.97173e-21, 3.9475e-07, 0.0496421, 0.220625, 0.164852, 0.122071, 0.0902906, 0.0492798, 0.00238419, 
0.9285, 0, 2.21457e-50, 6.55385e-21, 3.33293e-07, 0.0471332, 0.220432, 0.164852, 0.122071, 0.0902982, 0.0497839, 0.00250152, 
0.9295, 0, 1.36129e-50, 4.78413e-21, 2.81147e-07, 0.044712, 0.220224, 0.164852, 0.122071, 0.0903052, 0.0502802, 0.00262333, 
0.9305, 0, 8.36414e-51, 3.48976e-21, 2.36945e-07, 0.0423781, 0.22, 0.164852, 0.122071, 0.0903117, 0.0507684, 0.00274973, 
0.9315, 0, 5.13697e-51, 2.54376e-21, 1.99511e-07, 0.0401308, 0.219757, 0.164852, 0.122071, 0.0903177, 0.0512486, 0.00288081, 
0.9325, 0, 3.1536e-51, 1.85287e-21, 1.6784e-07, 0.0379693, 0.219496, 0.164852, 0.122071, 0.0903234, 0.0517204, 0.00301669, 
0.9335, 0, 1.93519e-51, 1.34866e-21, 1.4107e-07, 0.0358927, 0.219215, 0.164852, 0.122071, 0.0903286, 0.052184, 0.00315745, 
0.9345, 0, 1.18701e-51, 9.80967e-22, 1.18463e-07, 0.0338999, 0.218913, 0.164852, 0.122071, 0.0903334, 0.052639, 0.00330319, 
0.9355, 0, 7.27784e-52, 7.13013e-22, 9.93895e-08, 0.0319895, 0.218588, 0.164852, 0.122071, 0.0903379, 0.0530856, 0.003454, 
0.9365, 0, 4.46034e-52, 5.17886e-22, 8.3313e-08, 0.0301602, 0.21824, 0.164852, 0.122071, 0.0903421, 0.0535235, 0.00360997, 
0.9375, 0, 2.73245e-52, 3.75894e-22, 6.9775e-08, 0.0284104, 0.217867, 0.164852, 0.122071, 0.090346, 0.0539528, 0.00377119, 
0.9385, 0, 1.67323e-52, 2.72642e-22, 5.83851e-08, 0.0267385, 0.217469, 0.164852, 0.122071, 0.0903495, 0.0543734, 0.00393774, 
0.9395, 0, 1.02419e-52, 1.97613e-22, 4.88113e-08, 0.0251427, 0.217043, 0.164852, 0.122071, 0.0903529, 0.0547852, 0.00410971, 
0.9405, 0, 6.26646e-53, 1.43133e-22, 4.07715e-08, 0.0236214, 0.216589, 0.164852, 0.122071, 0.0903559, 0.0551883, 0.00428718, 
0.9415, 0, 3.83254e-53, 1.036e-22, 3.40262e-08, 0.0221724, 0.216105, 0.164852, 0.122071, 0.0903588, 0.0555826, 0.00447021, 
0.9425, 0, 2.34301e-53, 7.49346e-23, 2.83719e-08, 0.020794, 0.215589, 0.164852, 0.122071, 0.0903614, 0.055968, 0.00465888, 
0.9435, 0, 1.4318e-53, 5.41634e-23, 2.36367e-08, 0.019484, 0.215041, 0.164852, 0.122071, 0.0903638, 0.0563447, 0.00485327, 
0.9445, 0, 8.74614e-54, 3.9123e-23, 1.96746e-08, 0.0182404, 0.214459, 0.164852, 0.122071, 0.0903661, 0.0567126, 0.00505342, 
0.9455, 0, 5.3404e-54, 2.82398e-23, 1.63626e-08, 0.017061, 0.213842, 0.164852, 0.122071, 0.0903681, 0.0570717, 0.0052594, 
0.9465, 0, 3.25954e-54, 2.03703e-23, 1.35963e-08, 0.0159438, 0.213188, 0.164852, 0.122071, 0.09037, 0.0574221, 0.00547127, 
0.9475, 0, 1.98867e-54, 1.46838e-23, 1.1288e-08, 0.0148866, 0.212496, 0.164852, 0.122071, 0.0903718, 0.0577638, 0.00568908, 
0.9485, 0, 1.21282e-54, 1.05775e-23, 9.36353e-09, 0.0138872, 0.211765, 0.164852, 0.122071, 0.0903734, 0.0580968, 0.00591286, 
0.9495, 0, 7.39364e-55, 7.61448e-24, 7.76054e-09, 0.0129435, 0.210993, 0.164852, 0.122071, 0.0903749, 0.0584212, 0.00614267, 
0.9505, 0, 4.50554e-55, 5.47778e-24, 6.42649e-09, 0.0120532, 0.210178, 0.164852, 0.122071, 0.0903763, 0.0587371, 0.00637853, 
0.9515, 0, 2.7445e-55, 3.93804e-24, 5.31725e-09, 0.0112143, 0.209321, 0.164852, 0.122071, 0.0903776, 0.0590445, 0.00662047, 
0.9525, 0, 1.67113e-55, 2.82922e-24, 4.39574e-09, 0.0104245, 0.208419, 0.164852, 0.122071, 0.0903787, 0.0593435, 0.00686851, 
0.9535, 0, 1.01715e-55, 2.03126e-24, 3.63087e-09, 0.00968181, 0.207471, 0.164852, 0.122071, 0.0903798, 0.0596342, 0.00712268, 
0.9545, 0, 6.18858e-56, 1.45739e-24, 2.99657e-09, 0.00898411, 0.206476, 0.164852, 0.122071, 0.0903808, 0.0599166, 0.00738299, 
0.9555, 0, 3.76381e-56, 1.04497e-24, 2.471e-09, 0.00832934, 0.205434, 0.164852, 0.122071, 0.0903817, 0.0601909, 0.00764943, 
0.9565, 0, 2.28822e-56, 7.48763e-25, 2.03592e-09, 0.0077155, 0.204341, 0.164851, 0.122071, 0.0903825, 0.0604571, 0.00792201, 
0.9575, 0, 1.39059e-56, 5.3617e-25, 1.67604e-09, 0.00714061, 0.203199, 0.164851, 0.122071, 0.0903833, 0.0607154, 0.00820072, 
0.9585, 0, 8.44759e-57, 3.83688e-25, 1.37863e-09, 0.00660274, 0.202006, 0.164851, 0.122071, 0.090384, 0.0609659, 0.00848555, 
0.9595, 0, 5.1298e-57, 2.74393e-25, 1.13306e-09, 0.00610004, 0.20076, 0.164851, 0.122071, 0.0903846, 0.0612087, 0.00877647, 
0.9605, 0, 3.11389e-57, 1.96104e-25, 9.30457e-10, 0.00563066, 0.199462, 0.164851, 0.122071, 0.0903852, 0.0614438, 0.00907346, 
0.9615, 0, 1.88947e-57, 1.40062e-25, 7.63456e-10, 0.00519285, 0.198111, 0.16485, 0.122071, 0.0903857, 0.0616715, 0.00937648, 
0.9625, 0, 1.14608e-57, 9.99717e-26, 6.25916e-10, 0.00478489, 0.196705, 0.16485, 0.122071, 0.0903862, 0.0618919, 0.00968549, 
0.9635, 0, 6.94901e-58, 7.13108e-26, 5.12735e-10, 0.00440512, 0.195244, 0.16485, 0.122071, 0.0903867, 0.062105, 0.0100005, 
0.9645, 0, 4.21182e-58, 5.08344e-26, 4.19677e-10, 0.00405196, 0.193729, 0.164849, 0.122071, 0.0903871, 0.0623111, 0.0103213, 
0.9655, 0, 2.55184e-58, 3.62146e-26, 3.4323e-10, 0.00372385, 0.192158, 0.164849, 0.122071, 0.0903875, 0.0625102, 0.010648, 
0.9665, 0, 1.54552e-58, 2.57832e-26, 2.80481e-10, 0.00341934, 0.190531, 0.164849, 0.122071, 0.0903878, 0.0627025, 0.0109804, 
0.9675, 0, 9.357e-59, 1.83449e-26, 2.29019e-10, 0.00313699, 0.188849, 0.164848, 0.122071, 0.0903881, 0.0628881, 0.0113185, 
0.9685, 0, 5.66287e-59, 1.30443e-26, 1.86848e-10, 0.00287546, 0.187111, 0.164847, 0.122071, 0.0903884, 0.0630673, 0.0116622, 
0.9695, 0, 3.42592e-59, 9.26948e-27, 1.52321e-10, 0.00263345, 0.185318, 0.164847, 0.122071, 0.0903887, 0.06324, 0.0120114, 
0.9705, 0, 2.07185e-59, 6.58293e-27, 1.24074e-10, 0.00240971, 0.183469, 0.164846, 0.122071, 0.0903889, 0.0634065, 0.012366, 
0.9715, 0, 1.25251e-59, 4.67211e-27, 1.00985e-10, 0.00220308, 0.181565, 0.164845, 0.122071, 0.0903892, 0.0635669, 0.0127259, 
0.9725, 0, 7.56913e-60, 3.3139e-27, 8.21274e-11, 0.00201242, 0.179606, 0.164844, 0.122071, 0.0903894, 0.0637213, 0.013091, 
0.9735, 0, 4.57249e-60, 2.34908e-27, 6.67383e-11, 0.00183668, 0.177594, 0.164843, 0.122071, 0.0903895, 0.0638699, 0.0134611, 
0.9745, 0, 2.76123e-60, 1.66413e-27, 5.419e-11, 0.00167485, 0.175529, 0.164841, 0.122071, 0.0903897, 0.0640129, 0.0138362, 
0.9755, 0, 1.66685e-60, 1.17818e-27, 4.39665e-11, 0.00152595, 0.173412, 0.16484, 0.122071, 0.0903899, 0.0641504, 0.0142162, 
0.9765, 0, 1.00585e-60, 8.3363e-28, 3.56437e-11, 0.00138911, 0.171243, 0.164838, 0.122071, 0.09039, 0.0642826, 0.0146008, 
0.9775, 0, 6.06762e-61, 5.89481e-28, 2.88738e-11, 0.00126345, 0.169025, 0.164836, 0.122071, 0.0903901, 0.0644095, 0.0149899, 
0.9785, 0, 3.65887e-61, 4.16584e-28, 2.33715e-11, 0.00114817, 0.166757, 0.164834, 0.122071, 0.0903902, 0.0645313, 0.0153834, 
0.9795, 0, 2.20557e-61, 2.94221e-28, 1.89031e-11, 0.00104252, 0.164443, 0.164831, 0.122071, 0.0903903, 0.0646482, 0.0157811, 
0.9805, 0, 1.32906e-61, 2.07675e-28, 1.52771e-11, 0.00094579, 0.162082, 0.164828, 0.122071, 0.0903904, 0.0647604, 0.0161829, 
0.9815, 0, 8.00593e-62, 1.46498e-28, 1.23372e-11, 0.000857301, 0.159678, 0.164825, 0.122071, 0.0903905, 0.0648679, 0.0165886, 
0.9825, 0, 4.8209e-62, 1.03282e-28, 9.95529e-12, 0.000776431, 0.157231, 0.164822, 0.122071, 0.0903906, 0.0649709, 0.0169981, 
0.9835, 0, 2.90197e-62, 7.27704e-29, 8.02711e-12, 0.000702593, 0.154743, 0.164818, 0.122071, 0.0903907, 0.0650696, 0.017411, 
0.9845, 0, 1.74625e-62, 5.12423e-29, 6.46744e-12, 0.000635239, 0.152217, 0.164813, 0.122071, 0.0903907, 0.0651641, 0.0178273, 
0.9855, 0, 1.05044e-62, 3.60617e-29, 5.20684e-12, 0.000573857, 0.149654, 0.164808, 0.122071, 0.0903908, 0.0652544, 0.0182468, 
0.9865, 0, 6.31661e-63, 2.53634e-29, 4.18876e-12, 0.000517968, 0.147058, 0.164803, 0.122071, 0.0903908, 0.0653409, 0.0186693, 
0.9875, 0, 3.79706e-63, 1.78284e-29, 3.36719e-12, 0.000467129, 0.144429, 0.164797, 0.122071, 0.0903909, 0.0654235, 0.0190946, 
0.9885, 0, 2.28173e-63, 1.25246e-29, 2.70471e-12, 0.000420926, 0.14177, 0.16479, 0.122071, 0.0903909, 0.0655024, 0.0195224, 
0.9895, 0, 1.37066e-63, 8.79355e-30, 2.17094e-12, 0.000378975, 0.139085, 0.164782, 0.122071, 0.090391, 0.0655778, 0.0199526, 
0.9905, 0, 8.23095e-64, 6.17037e-30, 1.7412e-12, 0.000340919, 0.136374, 0.164774, 0.122071, 0.090391, 0.0656497, 0.020385, 
0.9915, 0, 4.94108e-64, 4.32719e-30, 1.39548e-12, 0.000306428, 0.133642, 0.164764, 0.122071, 0.090391, 0.0657184, 0.0208194, 
0.9925, 0, 2.96516e-64, 3.03285e-30, 1.11757e-12, 0.000275198, 0.13089, 0.164754, 0.122071, 0.0903911, 0.0657838, 0.0212555, 
0.9935, 0, 1.7788e-64, 2.12444e-30, 8.94339e-13, 0.000246944, 0.128122, 0.164742, 0.122071, 0.0903911, 0.0658462, 0.0216932, 
0.9945, 0, 1.06675e-64, 1.48727e-30, 7.15167e-13, 0.000221408, 0.125339, 0.16473, 0.122071, 0.0903911, 0.0659057, 0.0221322, 
0.9955, 0, 6.39515e-65, 1.04061e-30, 5.71468e-13, 0.000198347, 0.122545, 0.164715, 0.122071, 0.0903911, 0.0659622, 0.0225723, 
0.9965, 0, 3.83262e-65, 7.27678e-31, 4.56305e-13, 0.000177542, 0.119743, 0.1647, 0.122071, 0.0903911, 0.0660161, 0.0230132, 
0.9975, 0, 2.29613e-65, 5.08561e-31, 3.64083e-13, 0.000158788, 0.116935, 0.164683, 0.122071, 0.0903912, 0.0660674, 0.0234549, 
0.9985, 0, 1.37516e-65, 3.55223e-31, 2.90287e-13, 0.000141897, 0.114125, 0.164664, 0.122071, 0.0903912, 0.0661161, 0.0238969, 
0.9995, 0, 8.23319e-66, 2.47979e-31, 2.31279e-13, 0.0001267, 0.111314, 0.164643, 0.122071, 0.0903912, 0.0661624, 0.0243392, 
